#FORMAT=WebAnno TSV 3.3
#T_SP=webanno.custom.Gesprchsphasen|Abschlussphase|Anfangsphase|Argumentationsphase|Beschlussphase|Informationsphase|Kommentar
#T_SP=webanno.custom.Gesprchstechniken|Kommentar|Paraphrasieren|Strukturieren|Verbalisieren


#Text=T: Guten Tag Frau Svensson, schön, dass Sie heute gekommen sind.
3-4	175-176	,	*[3]	Smalltalk[3]	*[3]	*[3]	*[3]	*[3]	_	_	_	_	
3-5	177-184	setzten	*[3]	Smalltalk[3]	*[3]	*[3]	*[3]	*[3]	_	_	_	_	
3-6	185-188	Sie	*[3]	Smalltalk[3]	*[3]	*[3]	*[3]	*[3]	_	_	_	_	
3-7	189-193	sich	*[3]	Smalltalk[3]	*[3]	*[3]	*[3]	*[3]	_	_	_	_	
3-8	194-198	doch	*[3]	Smalltalk[3]	*[3]	*[3]	*[3]	*[3]	_	_	_	_	
3-9	198-199	.	*[3]	Smalltalk[3]	*[3]	*[3]	*[3]	*[3]	_	_	_	_	

#Text=P: Vielen Dank.
4-1	200-201	P	*[3]	Smalltalk[3]	*[3]	*[3]	*[3]	*[3]	_	_	_	_	
4-2	201-202	:	*[3]	Smalltalk[3]	*[3]	*[3]	*[3]	*[3]	_	_	_	_	
4-3	203-209	Vielen	*[3]	Smalltalk[3]	*[3]	*[3]	*[3]	*[3]	_	_	_	_	
4-4	210-214	Dank	*[3]	Smalltalk[3]	*[3]	*[3]	*[3]	*[3]	_	_	_	_	
4-5	214-215	.	*[3]	Smalltalk[3]	*[3]	*[3]	*[3]	*[3]	_	_	_	_	

#Text=T: Oh, blendet Sie die Sonne? Dann ziehe ich den Vorhang noch ein Stückchen zu.
5-1	216-217	T	_	_	_	_	_	_	_	_	_	_	
5-2	217-218	:	_	_	_	_	_	_	_	_	_	_	
5-3	219-221	Oh	*[4]	Sonstiges[4]	*[4]	*[4]	*[4]	*[4]	_	_	_	_	
5-4	221-222	,	*[4]	Sonstiges[4]	*[4]	*[4]	*[4]	*[4]	_	_	_	_	
5-5	223-230	blendet	*[4]	Sonstiges[4]	*[4]	*[4]	*[4]	*[4]	_	_	_	_	
5-6	231-234	Sie	*[4]	Sonstiges[4]	*[4]	*[4]	*[4]	*[4]	_	_	_	_	
5-7	235-238	die	*[4]	Sonstiges[4]	*[4]	*[4]	*[4]	*[4]	_	_	_	_	
5-8	239-244	Sonne	*[4]	Sonstiges[4]	*[4]	*[4]	*[4]	*[4]	_	_	_	_	
5-9	244-245	?	*[4]	Sonstiges[4]	*[4]	*[4]	*[4]	*[4]	_	_	_	_	
5-10	246-250	Dann	*[4]	Sonstiges[4]	*[4]	*[4]	*[4]	*[4]	_	_	_	_	
5-11	251-256	ziehe	*[4]	Sonstiges[4]	*[4]	*[4]	*[4]	*[4]	_	_	_	_	
5-12	257-260	ich	*[4]	Sonstiges[4]	*[4]	*[4]	*[4]	*[4]	_	_	_	_	
5-13	261-264	den	*[4]	Sonstiges[4]	*[4]	*[4]	*[4]	*[4]	_	_	_	_	
5-14	265-272	Vorhang	*[4]	Sonstiges[4]	*[4]	*[4]	*[4]	*[4]	_	_	_	_	
5-15	273-277	noch	*[4]	Sonstiges[4]	*[4]	*[4]	*[4]	*[4]	_	_	_	_	
5-16	278-281	ein	*[4]	Sonstiges[4]	*[4]	*[4]	*[4]	*[4]	_	_	_	_	
5-17	282-291	Stückchen	*[4]	Sonstiges[4]	*[4]	*[4]	*[4]	*[4]	_	_	_	_	
5-18	292-294	zu	*[4]	Sonstiges[4]	*[4]	*[4]	*[4]	*[4]	_	_	_	_	
5-19	294-295	.	*[4]	Sonstiges[4]	*[4]	*[4]	*[4]	*[4]	_	_	_	_	

#Text=P: Oh, das wäre prima, vielen Dank. Es ist heute aber auch ein traumhaftes Wetter draußen.
6-1	296-297	P	_	_	_	_	_	_	_	_	_	_	
6-2	297-298	:	_	_	_	_	_	_	_	_	_	_	
6-3	299-301	Oh	*[5]	Smalltalk[5]	*[5]	*[5]	*[5]	*[5]	_	_	_	_	
6-4	301-302	,	*[5]	Smalltalk[5]	*[5]	*[5]	*[5]	*[5]	_	_	_	_	
6-5	303-306	das	*[5]	Smalltalk[5]	*[5]	*[5]	*[5]	*[5]	_	_	_	_	
6-6	307-311	wäre	*[5]	Smalltalk[5]	*[5]	*[5]	*[5]	*[5]	_	_	_	_	
6-7	312-317	prima	*[5]	Smalltalk[5]	*[5]	*[5]	*[5]	*[5]	_	_	_	_	
6-8	317-318	,	*[5]	Smalltalk[5]	*[5]	*[5]	*[5]	*[5]	_	_	_	_	
6-9	319-325	vielen	*[5]	Smalltalk[5]	*[5]	*[5]	*[5]	*[5]	_	_	_	_	
6-10	326-330	Dank	*[5]	Smalltalk[5]	*[5]	*[5]	*[5]	*[5]	_	_	_	_	
6-11	330-331	.	*[5]	Smalltalk[5]	*[5]	*[5]	*[5]	*[5]	_	_	_	_	
6-12	332-334	Es	*[5]	Smalltalk[5]	*[5]	*[5]	*[5]	*[5]	_	_	_	_	
6-13	335-338	ist	*[5]	Smalltalk[5]	*[5]	*[5]	*[5]	*[5]	_	_	_	_	
6-14	339-344	heute	*[5]	Smalltalk[5]	*[5]	*[5]	*[5]	*[5]	_	_	_	_	
6-15	345-349	aber	*[5]	Smalltalk[5]	*[5]	*[5]	*[5]	*[5]	_	_	_	_	
6-16	350-354	auch	*[5]	Smalltalk[5]	*[5]	*[5]	*[5]	*[5]	_	_	_	_	
6-17	355-358	ein	*[5]	Smalltalk[5]	*[5]	*[5]	*[5]	*[5]	_	_	_	_	
6-18	359-370	traumhaftes	*[5]	Smalltalk[5]	*[5]	*[5]	*[5]	*[5]	_	_	_	_	
6-19	371-377	Wetter	*[5]	Smalltalk[5]	*[5]	*[5]	*[5]	*[5]	_	_	_	_	
6-20	378-385	draußen	*[5]	Smalltalk[5]	*[5]	*[5]	*[5]	*[5]	_	_	_	_	
6-21	385-386	.	*[5]	Smalltalk[5]	*[5]	*[5]	*[5]	*[5]	_	_	_	_	

#Text=T: Frau Svensson, ich habe ca. 30 Minuten für das Gespräch eingeplant, ich denke, wir sollten so heute ausreichend Zeit haben, uns auszutauschen. Ich möchte über den Vorfall von letzter Woche sprechen. Sie wissen schon ungefähr, worum es geht. Mir ist es wichtig, dass Sie und ich Michl bestmöglich in seiner Entwicklung unterstützen.
7-1	387-388	T	_	_	_	_	_	_	_	_	_	_	
7-2	388-389	:	_	_	_	_	_	_	_	_	_	_	
7-3	390-394	Frau	*[6]	Zeitlicher Rahmen[6]	*[6]	*[6]	*[6]	*[6]	*[20]	*[20]	Vorwärtsgewandte Strukturierung[20]	*[20]	
7-4	395-403	Svensson	*[6]	Zeitlicher Rahmen[6]	*[6]	*[6]	*[6]	*[6]	*[20]	*[20]	Vorwärtsgewandte Strukturierung[20]	*[20]	
7-5	403-404	,	*[6]	Zeitlicher Rahmen[6]	*[6]	*[6]	*[6]	*[6]	*[20]	*[20]	Vorwärtsgewandte Strukturierung[20]	*[20]	
7-6	405-408	ich	*[6]	Zeitlicher Rahmen[6]	*[6]	*[6]	*[6]	*[6]	*[20]	*[20]	Vorwärtsgewandte Strukturierung[20]	*[20]	
7-7	409-413	habe	*[6]	Zeitlicher Rahmen[6]	*[6]	*[6]	*[6]	*[6]	*[20]	*[20]	Vorwärtsgewandte Strukturierung[20]	*[20]	
7-8	414-416	ca	*[6]	Zeitlicher Rahmen[6]	*[6]	*[6]	*[6]	*[6]	*[20]	*[20]	Vorwärtsgewandte Strukturierung[20]	*[20]	
7-9	416-417	.	*[6]	Zeitlicher Rahmen[6]	*[6]	*[6]	*[6]	*[6]	*[20]	*[20]	Vorwärtsgewandte Strukturierung[20]	*[20]	
7-10	418-420	30	*[6]	Zeitlicher Rahmen[6]	*[6]	*[6]	*[6]	*[6]	*[20]	*[20]	Vorwärtsgewandte Strukturierung[20]	*[20]	
7-11	421-428	Minuten	*[6]	Zeitlicher Rahmen[6]	*[6]	*[6]	*[6]	*[6]	*[20]	*[20]	Vorwärtsgewandte Strukturierung[20]	*[20]	
7-12	429-432	für	*[6]	Zeitlicher Rahmen[6]	*[6]	*[6]	*[6]	*[6]	*[20]	*[20]	Vorwärtsgewandte Strukturierung[20]	*[20]	
7-13	433-436	das	*[6]	Zeitlicher Rahmen[6]	*[6]	*[6]	*[6]	*[6]	*[20]	*[20]	Vorwärtsgewandte Strukturierung[20]	*[20]	
7-14	437-445	Gespräch	*[6]	Zeitlicher Rahmen[6]	*[6]	*[6]	*[6]	*[6]	*[20]	*[20]	Vorwärtsgewandte Strukturierung[20]	*[20]	
7-15	446-456	eingeplant	*[6]	Zeitlicher Rahmen[6]	*[6]	*[6]	*[6]	*[6]	*[20]	*[20]	Vorwärtsgewandte Strukturierung[20]	*[20]	
7-16	456-457	,	*[6]	Zeitlicher Rahmen[6]	*[6]	*[6]	*[6]	*[6]	*[20]	*[20]	Vorwärtsgewandte Strukturierung[20]	*[20]	
7-17	458-461	ich	*[6]	Zeitlicher Rahmen[6]	*[6]	*[6]	*[6]	*[6]	*[20]	*[20]	Vorwärtsgewandte Strukturierung[20]	*[20]	
7-18	462-467	denke	*[6]	Zeitlicher Rahmen[6]	*[6]	*[6]	*[6]	*[6]	*[20]	*[20]	Vorwärtsgewandte Strukturierung[20]	*[20]	
7-19	467-468	,	*[6]	Zeitlicher Rahmen[6]	*[6]	*[6]	*[6]	*[6]	*[20]	*[20]	Vorwärtsgewandte Strukturierung[20]	*[20]	
7-20	469-472	wir	*[6]	Zeitlicher Rahmen[6]	*[6]	*[6]	*[6]	*[6]	*[20]	*[20]	Vorwärtsgewandte Strukturierung[20]	*[20]	
7-21	473-480	sollten	*[6]	Zeitlicher Rahmen[6]	*[6]	*[6]	*[6]	*[6]	*[20]	*[20]	Vorwärtsgewandte Strukturierung[20]	*[20]	
7-22	481-483	so	*[6]	Zeitlicher Rahmen[6]	*[6]	*[6]	*[6]	*[6]	*[20]	*[20]	Vorwärtsgewandte Strukturierung[20]	*[20]	
7-23	484-489	heute	*[6]	Zeitlicher Rahmen[6]	*[6]	*[6]	*[6]	*[6]	*[20]	*[20]	Vorwärtsgewandte Strukturierung[20]	*[20]	
7-24	490-501	ausreichend	*[6]	Zeitlicher Rahmen[6]	*[6]	*[6]	*[6]	*[6]	*[20]	*[20]	Vorwärtsgewandte Strukturierung[20]	*[20]	
7-25	502-506	Zeit	*[6]	Zeitlicher Rahmen[6]	*[6]	*[6]	*[6]	*[6]	*[20]	*[20]	Vorwärtsgewandte Strukturierung[20]	*[20]	
7-26	507-512	haben	*[6]	Zeitlicher Rahmen[6]	*[6]	*[6]	*[6]	*[6]	*[20]	*[20]	Vorwärtsgewandte Strukturierung[20]	*[20]	
7-27	512-513	,	*[6]	Zeitlicher Rahmen[6]	*[6]	*[6]	*[6]	*[6]	*[20]	*[20]	Vorwärtsgewandte Strukturierung[20]	*[20]	
7-28	514-517	uns	*[6]	Zeitlicher Rahmen[6]	*[6]	*[6]	*[6]	*[6]	*[20]	*[20]	Vorwärtsgewandte Strukturierung[20]	*[20]	
7-29	518-531	auszutauschen	*[6]	Zeitlicher Rahmen[6]	*[6]	*[6]	*[6]	*[6]	*[20]	*[20]	Vorwärtsgewandte Strukturierung[20]	*[20]	
7-30	531-532	.	*[6]	Zeitlicher Rahmen[6]	*[6]	*[6]	*[6]	*[6]	_	_	_	_	
7-31	533-536	Ich	*[7]	Inhaltlicher Rahmen[7]	*[7]	*[7]	*[7]	*[7]	*[21]	*[21]	Vorwärtsgewandte Strukturierung[21]	*[21]	
7-32	537-543	möchte	*[7]	Inhaltlicher Rahmen[7]	*[7]	*[7]	*[7]	*[7]	*[21]	*[21]	Vorwärtsgewandte Strukturierung[21]	*[21]	
7-33	544-548	über	*[7]	Inhaltlicher Rahmen[7]	*[7]	*[7]	*[7]	*[7]	*[21]	*[21]	Vorwärtsgewandte Strukturierung[21]	*[21]	
7-34	549-552	den	*[7]	Inhaltlicher Rahmen[7]	*[7]	*[7]	*[7]	*[7]	*[21]	*[21]	Vorwärtsgewandte Strukturierung[21]	*[21]	
7-35	553-560	Vorfall	*[7]	Inhaltlicher Rahmen[7]	*[7]	*[7]	*[7]	*[7]	*[21]	*[21]	Vorwärtsgewandte Strukturierung[21]	*[21]	
7-36	561-564	von	*[7]	Inhaltlicher Rahmen[7]	*[7]	*[7]	*[7]	*[7]	*[21]	*[21]	Vorwärtsgewandte Strukturierung[21]	*[21]	
7-37	565-572	letzter	*[7]	Inhaltlicher Rahmen[7]	*[7]	*[7]	*[7]	*[7]	*[21]	*[21]	Vorwärtsgewandte Strukturierung[21]	*[21]	
7-38	573-578	Woche	*[7]	Inhaltlicher Rahmen[7]	*[7]	*[7]	*[7]	*[7]	*[21]	*[21]	Vorwärtsgewandte Strukturierung[21]	*[21]	
7-39	579-587	sprechen	*[7]	Inhaltlicher Rahmen[7]	*[7]	*[7]	*[7]	*[7]	*[21]	*[21]	Vorwärtsgewandte Strukturierung[21]	*[21]	
7-40	587-588	.	*[7]	Inhaltlicher Rahmen[7]	*[7]	*[7]	*[7]	*[7]	*[21]	*[21]	Vorwärtsgewandte Strukturierung[21]	*[21]	
7-41	589-592	Sie	*[8]	Inhaltlicher Rahmen[8]	*[8]	*[8]	*[8]	*[8]	*[22]	*[22]	*[22]	Statement[22]	
7-42	593-599	wissen	*[8]	Inhaltlicher Rahmen[8]	*[8]	*[8]	*[8]	*[8]	*[22]	*[22]	*[22]	Statement[22]	
7-43	600-605	schon	*[8]	Inhaltlicher Rahmen[8]	*[8]	*[8]	*[8]	*[8]	*[22]	*[22]	*[22]	Statement[22]	
7-44	606-614	ungefähr	*[8]	Inhaltlicher Rahmen[8]	*[8]	*[8]	*[8]	*[8]	*[22]	*[22]	*[22]	Statement[22]	
7-45	614-615	,	*[8]	Inhaltlicher Rahmen[8]	*[8]	*[8]	*[8]	*[8]	*[22]	*[22]	*[22]	Statement[22]	
7-46	616-621	worum	*[8]	Inhaltlicher Rahmen[8]	*[8]	*[8]	*[8]	*[8]	*[22]	*[22]	*[22]	Statement[22]	
7-47	622-624	es	*[8]	Inhaltlicher Rahmen[8]	*[8]	*[8]	*[8]	*[8]	*[22]	*[22]	*[22]	Statement[22]	
7-48	625-629	geht	*[8]	Inhaltlicher Rahmen[8]	*[8]	*[8]	*[8]	*[8]	*[22]	*[22]	*[22]	Statement[22]	
7-49	629-630	.	*[8]	Inhaltlicher Rahmen[8]	*[8]	*[8]	*[8]	*[8]	*[22]	*[22]	*[22]	Statement[22]	
7-50	631-634	Mir	*[8]	Inhaltlicher Rahmen[8]	*[8]	*[8]	*[8]	*[8]	*[22]	*[22]	*[22]	Statement[22]	
7-51	635-638	ist	*[8]	Inhaltlicher Rahmen[8]	*[8]	*[8]	*[8]	*[8]	*[22]	*[22]	*[22]	Statement[22]	
7-52	639-641	es	*[8]	Inhaltlicher Rahmen[8]	*[8]	*[8]	*[8]	*[8]	*[22]	*[22]	*[22]	Statement[22]	
7-53	642-649	wichtig	*[8]	Inhaltlicher Rahmen[8]	*[8]	*[8]	*[8]	*[8]	*[22]	*[22]	*[22]	Statement[22]	
7-54	649-650	,	*[8]	Inhaltlicher Rahmen[8]	*[8]	*[8]	*[8]	*[8]	*[22]	*[22]	*[22]	Statement[22]	
7-55	651-655	dass	*[8]	Inhaltlicher Rahmen[8]	*[8]	*[8]	*[8]	*[8]	*[22]	*[22]	*[22]	Statement[22]	
7-56	656-659	Sie	*[8]	Inhaltlicher Rahmen[8]	*[8]	*[8]	*[8]	*[8]	*[22]	*[22]	*[22]	Statement[22]	
7-57	660-663	und	*[8]	Inhaltlicher Rahmen[8]	*[8]	*[8]	*[8]	*[8]	*[22]	*[22]	*[22]	Statement[22]	
7-58	664-667	ich	*[8]	Inhaltlicher Rahmen[8]	*[8]	*[8]	*[8]	*[8]	*[22]	*[22]	*[22]	Statement[22]	
7-59	668-673	Michl	*[8]	Inhaltlicher Rahmen[8]	*[8]	*[8]	*[8]	*[8]	*[22]	*[22]	*[22]	Statement[22]	
7-60	674-685	bestmöglich	*[8]	Inhaltlicher Rahmen[8]	*[8]	*[8]	*[8]	*[8]	*[22]	*[22]	*[22]	Statement[22]	
7-61	686-688	in	*[8]	Inhaltlicher Rahmen[8]	*[8]	*[8]	*[8]	*[8]	*[22]	*[22]	*[22]	Statement[22]	
7-62	689-695	seiner	*[8]	Inhaltlicher Rahmen[8]	*[8]	*[8]	*[8]	*[8]	*[22]	*[22]	*[22]	Statement[22]	
7-63	696-707	Entwicklung	*[8]	Inhaltlicher Rahmen[8]	*[8]	*[8]	*[8]	*[8]	*[22]	*[22]	*[22]	Statement[22]	
7-64	708-720	unterstützen	*[8]	Inhaltlicher Rahmen[8]	*[8]	*[8]	*[8]	*[8]	*[22]	*[22]	*[22]	Statement[22]	
7-65	720-721	.	*[8]	Inhaltlicher Rahmen[8]	*[8]	*[8]	*[8]	*[8]	*[22]	*[22]	*[22]	Statement[22]	

#Text=P: Ja, da bin ich ganz bei Ihnen! Michl ist ein so schlaues Kerlchen…
8-1	722-723	P	_	_	_	_	_	_	_	_	_	_	
8-2	723-724	:	_	_	_	_	_	_	_	_	_	_	
8-3	725-727	Ja	*[9]	*[9]	*[9]	*[9]	Informationsphase[9]	*[9]	_	_	_	_	
8-4	727-728	,	*[9]	*[9]	*[9]	*[9]	Informationsphase[9]	*[9]	_	_	_	_	
8-5	729-731	da	*[9]	*[9]	*[9]	*[9]	Informationsphase[9]	*[9]	_	_	_	_	
8-6	732-735	bin	*[9]	*[9]	*[9]	*[9]	Informationsphase[9]	*[9]	_	_	_	_	
8-7	736-739	ich	*[9]	*[9]	*[9]	*[9]	Informationsphase[9]	*[9]	_	_	_	_	
8-8	740-744	ganz	*[9]	*[9]	*[9]	*[9]	Informationsphase[9]	*[9]	_	_	_	_	
8-9	745-748	bei	*[9]	*[9]	*[9]	*[9]	Informationsphase[9]	*[9]	_	_	_	_	
8-10	749-754	Ihnen	*[9]	*[9]	*[9]	*[9]	Informationsphase[9]	*[9]	_	_	_	_	
8-11	754-755	!	*[9]	*[9]	*[9]	*[9]	Informationsphase[9]	*[9]	_	_	_	_	
8-12	756-761	Michl	*[9]	*[9]	*[9]	*[9]	Informationsphase[9]	*[9]	_	_	_	_	
8-13	762-765	ist	*[9]	*[9]	*[9]	*[9]	Informationsphase[9]	*[9]	_	_	_	_	
8-14	766-769	ein	*[9]	*[9]	*[9]	*[9]	Informationsphase[9]	*[9]	_	_	_	_	
8-15	770-772	so	*[9]	*[9]	*[9]	*[9]	Informationsphase[9]	*[9]	_	_	_	_	
8-16	773-781	schlaues	*[9]	*[9]	*[9]	*[9]	Informationsphase[9]	*[9]	_	_	_	_	
8-17	782-790	Kerlchen	*[9]	*[9]	*[9]	*[9]	Informationsphase[9]	*[9]	_	_	_	_	
8-18	790-791	…	*[9]	*[9]	*[9]	*[9]	Informationsphase[9]	*[9]	_	_	_	_	

#Text=T: Also. Michl hat am Mittwoch, als alle Kinder in die Pause gegangen sind und ich noch im Klassenzimmer war, mich im Klassenzimmer eingesperrt. Den Schlüssel hatte er am Vorbeigehen liegen sehen und ihn einfach genommen. Erst als ich es bemerkte und von innen an die Tür geklopft und geschrien habe, hat Michl wieder aufgemacht.
9-1	792-793	T	_	_	_	_	_	_	_	_	_	_	
9-2	793-794	:	_	_	_	_	_	_	_	_	_	_	
9-3	795-799	Also	*[10]	*[10]	*[10]	*[10]	Informationsphase[10]	*[10]	_	_	_	_	
9-4	799-800	.	*[10]	*[10]	*[10]	*[10]	Informationsphase[10]	*[10]	_	_	_	_	
9-5	801-806	Michl	*[10]	*[10]	*[10]	*[10]	Informationsphase[10]	*[10]	_	_	_	_	
9-6	807-810	hat	*[10]	*[10]	*[10]	*[10]	Informationsphase[10]	*[10]	_	_	_	_	
9-7	811-813	am	*[10]	*[10]	*[10]	*[10]	Informationsphase[10]	*[10]	_	_	_	_	
9-8	814-822	Mittwoch	*[10]	*[10]	*[10]	*[10]	Informationsphase[10]	*[10]	_	_	_	_	
9-9	822-823	,	*[10]	*[10]	*[10]	*[10]	Informationsphase[10]	*[10]	_	_	_	_	
9-10	824-827	als	*[10]	*[10]	*[10]	*[10]	Informationsphase[10]	*[10]	_	_	_	_	
9-11	828-832	alle	*[10]	*[10]	*[10]	*[10]	Informationsphase[10]	*[10]	_	_	_	_	
9-12	833-839	Kinder	*[10]	*[10]	*[10]	*[10]	Informationsphase[10]	*[10]	_	_	_	_	
9-13	840-842	in	*[10]	*[10]	*[10]	*[10]	Informationsphase[10]	*[10]	_	_	_	_	
9-14	843-846	die	*[10]	*[10]	*[10]	*[10]	Informationsphase[10]	*[10]	_	_	_	_	
9-15	847-852	Pause	*[10]	*[10]	*[10]	*[10]	Informationsphase[10]	*[10]	_	_	_	_	
9-16	853-861	gegangen	*[10]	*[10]	*[10]	*[10]	Informationsphase[10]	*[10]	_	_	_	_	
9-17	862-866	sind	*[10]	*[10]	*[10]	*[10]	Informationsphase[10]	*[10]	_	_	_	_	
9-18	867-870	und	*[10]	*[10]	*[10]	*[10]	Informationsphase[10]	*[10]	_	_	_	_	
9-19	871-874	ich	*[10]	*[10]	*[10]	*[10]	Informationsphase[10]	*[10]	_	_	_	_	
9-20	875-879	noch	*[10]	*[10]	*[10]	*[10]	Informationsphase[10]	*[10]	_	_	_	_	
9-21	880-882	im	*[10]	*[10]	*[10]	*[10]	Informationsphase[10]	*[10]	_	_	_	_	
9-22	883-896	Klassenzimmer	*[10]	*[10]	*[10]	*[10]	Informationsphase[10]	*[10]	_	_	_	_	
9-23	897-900	war	*[10]	*[10]	*[10]	*[10]	Informationsphase[10]	*[10]	_	_	_	_	
9-24	900-901	,	*[10]	*[10]	*[10]	*[10]	Informationsphase[10]	*[10]	_	_	_	_	
9-25	902-906	mich	*[10]	*[10]	*[10]	*[10]	Informationsphase[10]	*[10]	_	_	_	_	
9-26	907-909	im	*[10]	*[10]	*[10]	*[10]	Informationsphase[10]	*[10]	_	_	_	_	
9-27	910-923	Klassenzimmer	*[10]	*[10]	*[10]	*[10]	Informationsphase[10]	*[10]	_	_	_	_	
9-28	924-935	eingesperrt	*[10]	*[10]	*[10]	*[10]	Informationsphase[10]	*[10]	_	_	_	_	
9-29	935-936	.	*[10]	*[10]	*[10]	*[10]	Informationsphase[10]	*[10]	_	_	_	_	
9-30	937-940	Den	*[10]	*[10]	*[10]	*[10]	Informationsphase[10]	*[10]	_	_	_	_	
9-31	941-950	Schlüssel	*[10]	*[10]	*[10]	*[10]	Informationsphase[10]	*[10]	_	_	_	_	
9-32	951-956	hatte	*[10]	*[10]	*[10]	*[10]	Informationsphase[10]	*[10]	_	_	_	_	
9-33	957-959	er	*[10]	*[10]	*[10]	*[10]	Informationsphase[10]	*[10]	_	_	_	_	
9-34	960-962	am	*[10]	*[10]	*[10]	*[10]	Informationsphase[10]	*[10]	_	_	_	_	
9-35	963-974	Vorbeigehen	*[10]	*[10]	*[10]	*[10]	Informationsphase[10]	*[10]	_	_	_	_	
9-36	975-981	liegen	*[10]	*[10]	*[10]	*[10]	Informationsphase[10]	*[10]	_	_	_	_	
9-37	982-987	sehen	*[10]	*[10]	*[10]	*[10]	Informationsphase[10]	*[10]	_	_	_	_	
