#FORMAT=WebAnno TSV 3.3
#T_SP=webanno.custom.Gesprchsphasen|Abschlussphase|Anfangsphase|Argumentationsphase|Beschlussphase|Informationsphase|Kommentar
#T_SP=webanno.custom.Gesprchstechniken|Kommentar|Paraphrasieren|Strukturieren|Verbalisieren


#Text=P: Guten Tag Frau Prysselius, ich habe ihre Nachricht im Hausaufgabenheft gelesen.
2-5	101-102	?	*[2]	Inhaltlicher Rahmen[2]	*[2]	*[2]	*[2]	*[2]	_	_	_	_	

#Text=T: Hallo Frau Svensson, schön, dass Sie sich melden.
3-1	103-104	T	_	_	_	_	_	_	_	_	_	_	
3-2	104-105	:	_	_	_	_	_	_	_	_	_	_	
3-3	106-111	Hallo	*[3]	Begrüßung[3]	*[3]	*[3]	*[3]	*[3]	_	_	_	_	
3-4	112-116	Frau	*[3]	Begrüßung[3]	*[3]	*[3]	*[3]	*[3]	_	_	_	_	
3-5	117-125	Svensson	*[3]	Begrüßung[3]	*[3]	*[3]	*[3]	*[3]	_	_	_	_	
3-6	125-126	,	*[3]	Begrüßung[3]	*[3]	*[3]	*[3]	*[3]	_	_	_	_	
3-7	127-132	schön	*[3]	Begrüßung[3]	*[3]	*[3]	*[3]	*[3]	_	_	_	_	
3-8	132-133	,	*[3]	Begrüßung[3]	*[3]	*[3]	*[3]	*[3]	_	_	_	_	
3-9	134-138	dass	*[3]	Begrüßung[3]	*[3]	*[3]	*[3]	*[3]	_	_	_	_	
3-10	139-142	Sie	*[3]	Begrüßung[3]	*[3]	*[3]	*[3]	*[3]	_	_	_	_	
3-11	143-147	sich	*[3]	Begrüßung[3]	*[3]	*[3]	*[3]	*[3]	_	_	_	_	
3-12	148-154	melden	*[3]	Begrüßung[3]	*[3]	*[3]	*[3]	*[3]	_	_	_	_	
3-13	154-155	.	*[3]	Begrüßung[3]	*[3]	*[3]	*[3]	*[3]	_	_	_	_	

#Text=Wie geht es Ihnen?
4-1	156-159	Wie	*[4]	Smalltalk[4]	*[4]	*[4]	*[4]	*[4]	_	_	_	_	
4-2	160-164	geht	*[4]	Smalltalk[4]	*[4]	*[4]	*[4]	*[4]	_	_	_	_	
4-3	165-167	es	*[4]	Smalltalk[4]	*[4]	*[4]	*[4]	*[4]	_	_	_	_	
4-4	168-173	Ihnen	*[4]	Smalltalk[4]	*[4]	*[4]	*[4]	*[4]	_	_	_	_	
4-5	173-174	?	*[4]	Smalltalk[4]	*[4]	*[4]	*[4]	*[4]	_	_	_	_	

#Text=Ich habe um ein Gespräch gebeten, weil ich mit Ihnen gerne über einen unangenehmen Vorfall mit Michl sprechen möchte.
5-1	175-178	Ich	*[5]	Inhaltlicher Rahmen[5]	*[5]	*[5]	*[5]	*[5]	*[21]	*[21]	Vorwärtsgewandte Strukturierung[21]	*[21]	
5-2	179-183	habe	*[5]	Inhaltlicher Rahmen[5]	*[5]	*[5]	*[5]	*[5]	*[21]	*[21]	Vorwärtsgewandte Strukturierung[21]	*[21]	
5-3	184-186	um	*[5]	Inhaltlicher Rahmen[5]	*[5]	*[5]	*[5]	*[5]	*[21]	*[21]	Vorwärtsgewandte Strukturierung[21]	*[21]	
5-4	187-190	ein	*[5]	Inhaltlicher Rahmen[5]	*[5]	*[5]	*[5]	*[5]	*[21]	*[21]	Vorwärtsgewandte Strukturierung[21]	*[21]	
5-5	191-199	Gespräch	*[5]	Inhaltlicher Rahmen[5]	*[5]	*[5]	*[5]	*[5]	*[21]	*[21]	Vorwärtsgewandte Strukturierung[21]	*[21]	
5-6	200-207	gebeten	*[5]	Inhaltlicher Rahmen[5]	*[5]	*[5]	*[5]	*[5]	*[21]	*[21]	Vorwärtsgewandte Strukturierung[21]	*[21]	
5-7	207-208	,	*[5]	Inhaltlicher Rahmen[5]	*[5]	*[5]	*[5]	*[5]	*[21]	*[21]	Vorwärtsgewandte Strukturierung[21]	*[21]	
5-8	209-213	weil	*[5]	Inhaltlicher Rahmen[5]	*[5]	*[5]	*[5]	*[5]	*[21]	*[21]	Vorwärtsgewandte Strukturierung[21]	*[21]	
5-9	214-217	ich	*[5]	Inhaltlicher Rahmen[5]	*[5]	*[5]	*[5]	*[5]	*[21]	*[21]	Vorwärtsgewandte Strukturierung[21]	*[21]	
5-10	218-221	mit	*[5]	Inhaltlicher Rahmen[5]	*[5]	*[5]	*[5]	*[5]	*[21]	*[21]	Vorwärtsgewandte Strukturierung[21]	*[21]	
5-11	222-227	Ihnen	*[5]	Inhaltlicher Rahmen[5]	*[5]	*[5]	*[5]	*[5]	*[21]	*[21]	Vorwärtsgewandte Strukturierung[21]	*[21]	
5-12	228-233	gerne	*[5]	Inhaltlicher Rahmen[5]	*[5]	*[5]	*[5]	*[5]	*[21]	*[21]	Vorwärtsgewandte Strukturierung[21]	*[21]	
5-13	234-238	über	*[5]	Inhaltlicher Rahmen[5]	*[5]	*[5]	*[5]	*[5]	*[21]	*[21]	Vorwärtsgewandte Strukturierung[21]	*[21]	
5-14	239-244	einen	*[5]	Inhaltlicher Rahmen[5]	*[5]	*[5]	*[5]	*[5]	*[21]	*[21]	Vorwärtsgewandte Strukturierung[21]	*[21]	
5-15	245-257	unangenehmen	*[5]	Inhaltlicher Rahmen[5]	*[5]	*[5]	*[5]	*[5]	*[21]	*[21]	Vorwärtsgewandte Strukturierung[21]	*[21]	
5-16	258-265	Vorfall	*[5]	Inhaltlicher Rahmen[5]	*[5]	*[5]	*[5]	*[5]	*[21]	*[21]	Vorwärtsgewandte Strukturierung[21]	*[21]	
5-17	266-269	mit	*[5]	Inhaltlicher Rahmen[5]	*[5]	*[5]	*[5]	*[5]	*[21]	*[21]	Vorwärtsgewandte Strukturierung[21]	*[21]	
5-18	270-275	Michl	*[5]	Inhaltlicher Rahmen[5]	*[5]	*[5]	*[5]	*[5]	*[21]	*[21]	Vorwärtsgewandte Strukturierung[21]	*[21]	
5-19	276-284	sprechen	*[5]	Inhaltlicher Rahmen[5]	*[5]	*[5]	*[5]	*[5]	*[21]	*[21]	Vorwärtsgewandte Strukturierung[21]	*[21]	
5-20	285-291	möchte	*[5]	Inhaltlicher Rahmen[5]	*[5]	*[5]	*[5]	*[5]	*[21]	*[21]	Vorwärtsgewandte Strukturierung[21]	*[21]	
5-21	291-292	.	*[5]	Inhaltlicher Rahmen[5]	*[5]	*[5]	*[5]	*[5]	*[21]	*[21]	Vorwärtsgewandte Strukturierung[21]	*[21]	

#Text=Es wäre super, wenn wir das hier über den Chat klären könnten.
6-1	293-295	Es	*[5]	Inhaltlicher Rahmen[5]	*[5]	*[5]	*[5]	*[5]	*[22]	*[22]	Vorwärtsgewandte Strukturierung[22]	*[22]	
6-2	296-300	wäre	*[5]	Inhaltlicher Rahmen[5]	*[5]	*[5]	*[5]	*[5]	*[22]	*[22]	Vorwärtsgewandte Strukturierung[22]	*[22]	
6-3	301-306	super	*[5]	Inhaltlicher Rahmen[5]	*[5]	*[5]	*[5]	*[5]	*[22]	*[22]	Vorwärtsgewandte Strukturierung[22]	*[22]	
6-4	306-307	,	*[5]	Inhaltlicher Rahmen[5]	*[5]	*[5]	*[5]	*[5]	*[22]	*[22]	Vorwärtsgewandte Strukturierung[22]	*[22]	
6-5	308-312	wenn	*[5]	Inhaltlicher Rahmen[5]	*[5]	*[5]	*[5]	*[5]	*[22]	*[22]	Vorwärtsgewandte Strukturierung[22]	*[22]	
6-6	313-316	wir	*[5]	Inhaltlicher Rahmen[5]	*[5]	*[5]	*[5]	*[5]	*[22]	*[22]	Vorwärtsgewandte Strukturierung[22]	*[22]	
6-7	317-320	das	*[5]	Inhaltlicher Rahmen[5]	*[5]	*[5]	*[5]	*[5]	*[22]	*[22]	Vorwärtsgewandte Strukturierung[22]	*[22]	
6-8	321-325	hier	*[5]	Inhaltlicher Rahmen[5]	*[5]	*[5]	*[5]	*[5]	*[22]	*[22]	Vorwärtsgewandte Strukturierung[22]	*[22]	
6-9	326-330	über	*[5]	Inhaltlicher Rahmen[5]	*[5]	*[5]	*[5]	*[5]	*[22]	*[22]	Vorwärtsgewandte Strukturierung[22]	*[22]	
6-10	331-334	den	*[5]	Inhaltlicher Rahmen[5]	*[5]	*[5]	*[5]	*[5]	*[22]	*[22]	Vorwärtsgewandte Strukturierung[22]	*[22]	
6-11	335-339	Chat	*[5]	Inhaltlicher Rahmen[5]	*[5]	*[5]	*[5]	*[5]	*[22]	*[22]	Vorwärtsgewandte Strukturierung[22]	*[22]	
6-12	340-346	klären	*[5]	Inhaltlicher Rahmen[5]	*[5]	*[5]	*[5]	*[5]	*[22]	*[22]	Vorwärtsgewandte Strukturierung[22]	*[22]	
6-13	347-354	könnten	*[5]	Inhaltlicher Rahmen[5]	*[5]	*[5]	*[5]	*[5]	*[22]	*[22]	Vorwärtsgewandte Strukturierung[22]	*[22]	
6-14	354-355	.	*[5]	Inhaltlicher Rahmen[5]	*[5]	*[5]	*[5]	*[5]	*[22]	*[22]	Vorwärtsgewandte Strukturierung[22]	*[22]	

#Text=P: Mir geht es gut, danke der Nachfrage.
7-1	356-357	P	_	_	_	_	_	_	_	_	_	_	
7-2	357-358	:	*[6]	Smalltalk[6]	*[6]	*[6]	*[6]	*[6]	_	_	_	_	
7-3	359-362	Mir	*[6]	Smalltalk[6]	*[6]	*[6]	*[6]	*[6]	_	_	_	_	
7-4	363-367	geht	*[6]	Smalltalk[6]	*[6]	*[6]	*[6]	*[6]	_	_	_	_	
7-5	368-370	es	*[6]	Smalltalk[6]	*[6]	*[6]	*[6]	*[6]	_	_	_	_	
7-6	371-374	gut	*[6]	Smalltalk[6]	*[6]	*[6]	*[6]	*[6]	_	_	_	_	
7-7	374-375	,	*[6]	Smalltalk[6]	*[6]	*[6]	*[6]	*[6]	_	_	_	_	
7-8	376-381	danke	*[6]	Smalltalk[6]	*[6]	*[6]	*[6]	*[6]	_	_	_	_	
7-9	382-385	der	*[6]	Smalltalk[6]	*[6]	*[6]	*[6]	*[6]	_	_	_	_	
7-10	386-395	Nachfrage	*[6]	Smalltalk[6]	*[6]	*[6]	*[6]	*[6]	_	_	_	_	
7-11	395-396	.	_	_	_	_	_	_	_	_	_	_	

#Text=Was hat Michl denn schon wieder angestellt?
8-1	397-400	Was	*[7]	Inhaltlicher Rahmen[7]	*[7]	*[7]	*[7]	*[7]	_	_	_	_	
8-2	401-404	hat	*[7]	Inhaltlicher Rahmen[7]	*[7]	*[7]	*[7]	*[7]	_	_	_	_	
8-3	405-410	Michl	*[7]	Inhaltlicher Rahmen[7]	*[7]	*[7]	*[7]	*[7]	_	_	_	_	
8-4	411-415	denn	*[7]	Inhaltlicher Rahmen[7]	*[7]	*[7]	*[7]	*[7]	_	_	_	_	
8-5	416-421	schon	*[7]	Inhaltlicher Rahmen[7]	*[7]	*[7]	*[7]	*[7]	_	_	_	_	
8-6	422-428	wieder	*[7]	Inhaltlicher Rahmen[7]	*[7]	*[7]	*[7]	*[7]	_	_	_	_	
8-7	429-439	angestellt	*[7]	Inhaltlicher Rahmen[7]	*[7]	*[7]	*[7]	*[7]	_	_	_	_	
8-8	439-440	?	*[7]	Inhaltlicher Rahmen[7]	*[7]	*[7]	*[7]	*[7]	_	_	_	_	

#Text=T: Schön, das freut mich.
9-1	441-442	T	*[8]	Smalltalk[8]	*[8]	*[8]	*[8]	*[8]	_	_	_	_	
9-2	442-443	:	*[8]	Smalltalk[8]	*[8]	*[8]	*[8]	*[8]	_	_	_	_	
9-3	444-449	Schön	*[8]	Smalltalk[8]	*[8]	*[8]	*[8]	*[8]	_	_	_	_	
9-4	449-450	,	*[8]	Smalltalk[8]	*[8]	*[8]	*[8]	*[8]	_	_	_	_	
9-5	451-454	das	*[8]	Smalltalk[8]	*[8]	*[8]	*[8]	*[8]	_	_	_	_	
9-6	455-460	freut	*[8]	Smalltalk[8]	*[8]	*[8]	*[8]	*[8]	_	_	_	_	
9-7	461-465	mich	*[8]	Smalltalk[8]	*[8]	*[8]	*[8]	*[8]	_	_	_	_	
9-8	465-466	.	*[8]	Smalltalk[8]	*[8]	*[8]	*[8]	*[8]	_	_	_	_	

#Text=Nun ja, letzten Mittwoch hat Michl den Schlüssel für das Klassenzimmer von meinem Pult genommen und mich daraufhin ins Klassenzimmer eingesperrt.
10-1	467-470	Nun	*[9]	*[9]	*[9]	*[9]	Informationsphase[9]	*[9]	_	_	_	_	
10-2	471-473	ja	*[9]	*[9]	*[9]	*[9]	Informationsphase[9]	*[9]	_	_	_	_	
10-3	473-474	,	*[9]	*[9]	*[9]	*[9]	Informationsphase[9]	*[9]	_	_	_	_	
10-4	475-482	letzten	*[9]	*[9]	*[9]	*[9]	Informationsphase[9]	*[9]	_	_	_	_	
10-5	483-491	Mittwoch	*[9]	*[9]	*[9]	*[9]	Informationsphase[9]	*[9]	_	_	_	_	
10-6	492-495	hat	*[9]	*[9]	*[9]	*[9]	Informationsphase[9]	*[9]	_	_	_	_	
10-7	496-501	Michl	*[9]	*[9]	*[9]	*[9]	Informationsphase[9]	*[9]	_	_	_	_	
10-8	502-505	den	*[9]	*[9]	*[9]	*[9]	Informationsphase[9]	*[9]	_	_	_	_	
10-9	506-515	Schlüssel	*[9]	*[9]	*[9]	*[9]	Informationsphase[9]	*[9]	_	_	_	_	
10-10	516-519	für	*[9]	*[9]	*[9]	*[9]	Informationsphase[9]	*[9]	_	_	_	_	
10-11	520-523	das	*[9]	*[9]	*[9]	*[9]	Informationsphase[9]	*[9]	_	_	_	_	
10-12	524-537	Klassenzimmer	*[9]	*[9]	*[9]	*[9]	Informationsphase[9]	*[9]	_	_	_	_	
10-13	538-541	von	*[9]	*[9]	*[9]	*[9]	Informationsphase[9]	*[9]	_	_	_	_	
10-14	542-548	meinem	*[9]	*[9]	*[9]	*[9]	Informationsphase[9]	*[9]	_	_	_	_	
10-15	549-553	Pult	*[9]	*[9]	*[9]	*[9]	Informationsphase[9]	*[9]	_	_	_	_	
10-16	554-562	genommen	*[9]	*[9]	*[9]	*[9]	Informationsphase[9]	*[9]	_	_	_	_	
10-17	563-566	und	*[9]	*[9]	*[9]	*[9]	Informationsphase[9]	*[9]	_	_	_	_	
10-18	567-571	mich	*[9]	*[9]	*[9]	*[9]	Informationsphase[9]	*[9]	_	_	_	_	
10-19	572-581	daraufhin	*[9]	*[9]	*[9]	*[9]	Informationsphase[9]	*[9]	_	_	_	_	
10-20	582-585	ins	*[9]	*[9]	*[9]	*[9]	Informationsphase[9]	*[9]	_	_	_	_	
10-21	586-599	Klassenzimmer	*[9]	*[9]	*[9]	*[9]	Informationsphase[9]	*[9]	_	_	_	_	
10-22	600-611	eingesperrt	*[9]	*[9]	*[9]	*[9]	Informationsphase[9]	*[9]	_	_	_	_	
10-23	611-612	.	*[9]	*[9]	*[9]	*[9]	Informationsphase[9]	*[9]	_	_	_	_	

#Text=Das war ein ziemlicher Schock für mich.
11-1	613-616	Das	*[10]	*[10]	*[10]	*[10]	Informationsphase[10]	*[10]	_	_	_	_	
11-2	617-620	war	*[10]	*[10]	*[10]	*[10]	Informationsphase[10]	*[10]	_	_	_	_	
11-3	621-624	ein	*[10]	*[10]	*[10]	*[10]	Informationsphase[10]	*[10]	_	_	_	_	
11-4	625-635	ziemlicher	*[10]	*[10]	*[10]	*[10]	Informationsphase[10]	*[10]	_	_	_	_	
11-5	636-642	Schock	*[10]	*[10]	*[10]	*[10]	Informationsphase[10]	*[10]	_	_	_	_	
11-6	643-646	für	*[10]	*[10]	*[10]	*[10]	Informationsphase[10]	*[10]	_	_	_	_	
11-7	647-651	mich	*[10]	*[10]	*[10]	*[10]	Informationsphase[10]	*[10]	_	_	_	_	
11-8	651-652	.	*[10]	*[10]	*[10]	*[10]	Informationsphase[10]	*[10]	_	_	_	_	

#Text=Ich konnte erst wieder befreit werden, als ich nach Hilfe gerufen habe.
12-1	653-656	Ich	*[10]	*[10]	*[10]	*[10]	Informationsphase[10]	*[10]	_	_	_	_	
12-2	657-663	konnte	*[10]	*[10]	*[10]	*[10]	Informationsphase[10]	*[10]	_	_	_	_	
12-3	664-668	erst	*[10]	*[10]	*[10]	*[10]	Informationsphase[10]	*[10]	_	_	_	_	
12-4	669-675	wieder	*[10]	*[10]	*[10]	*[10]	Informationsphase[10]	*[10]	_	_	_	_	
12-5	676-683	befreit	*[10]	*[10]	*[10]	*[10]	Informationsphase[10]	*[10]	_	_	_	_	
12-6	684-690	werden	*[10]	*[10]	*[10]	*[10]	Informationsphase[10]	*[10]	_	_	_	_	
12-7	690-691	,	*[10]	*[10]	*[10]	*[10]	Informationsphase[10]	*[10]	_	_	_	_	
12-8	692-695	als	*[10]	*[10]	*[10]	*[10]	Informationsphase[10]	*[10]	_	_	_	_	
12-9	696-699	ich	*[10]	*[10]	*[10]	*[10]	Informationsphase[10]	*[10]	_	_	_	_	
12-10	700-704	nach	*[10]	*[10]	*[10]	*[10]	Informationsphase[10]	*[10]	_	_	_	_	
12-11	705-710	Hilfe	*[10]	*[10]	*[10]	*[10]	Informationsphase[10]	*[10]	_	_	_	_	
12-12	711-718	gerufen	*[10]	*[10]	*[10]	*[10]	Informationsphase[10]	*[10]	_	_	_	_	
12-13	719-723	habe	*[10]	*[10]	*[10]	*[10]	Informationsphase[10]	*[10]	_	_	_	_	
12-14	723-724	.	*[10]	*[10]	*[10]	*[10]	Informationsphase[10]	*[10]	_	_	_	_	

#Text=Natürlich ist damit absolut eine Grenze überschritten worden und ich wäre dankbar, wenn wir gemeinsam überlegen könnten, wie wir nun auf diese Situation reagieren.
13-1	725-734	Natürlich	*[10]	*[10]	*[10]	*[10]	Informationsphase[10]	*[10]	_	_	_	_	
13-2	735-738	ist	*[10]	*[10]	*[10]	*[10]	Informationsphase[10]	*[10]	_	_	_	_	
13-3	739-744	damit	*[10]	*[10]	*[10]	*[10]	Informationsphase[10]	*[10]	_	_	_	_	
13-4	745-752	absolut	*[10]	*[10]	*[10]	*[10]	Informationsphase[10]	*[10]	_	_	_	_	
13-5	753-757	eine	*[10]	*[10]	*[10]	*[10]	Informationsphase[10]	*[10]	_	_	_	_	
13-6	758-764	Grenze	*[10]	*[10]	*[10]	*[10]	Informationsphase[10]	*[10]	_	_	_	_	
13-7	765-778	überschritten	*[10]	*[10]	*[10]	*[10]	Informationsphase[10]	*[10]	_	_	_	_	
13-8	779-785	worden	*[10]	*[10]	*[10]	*[10]	Informationsphase[10]	*[10]	_	_	_	_	
13-9	786-789	und	*[10]	*[10]	*[10]	*[10]	Informationsphase[10]	*[10]	_	_	_	_	
13-10	790-793	ich	*[10]	*[10]	*[10]	*[10]	Informationsphase[10]	*[10]	_	_	_	_	
13-11	794-798	wäre	*[10]	*[10]	*[10]	*[10]	Informationsphase[10]	*[10]	_	_	_	_	
13-12	799-806	dankbar	*[10]	*[10]	*[10]	*[10]	Informationsphase[10]	*[10]	_	_	_	_	
13-13	806-807	,	*[10]	*[10]	*[10]	*[10]	Informationsphase[10]	*[10]	_	_	_	_	
13-14	808-812	wenn	*[10]	*[10]	*[10]	*[10]	Informationsphase[10]	*[10]	_	_	_	_	
13-15	813-816	wir	*[10]	*[10]	*[10]	*[10]	Informationsphase[10]	*[10]	_	_	_	_	
13-16	817-826	gemeinsam	*[10]	*[10]	*[10]	*[10]	Informationsphase[10]	*[10]	_	_	_	_	
13-17	827-836	überlegen	*[10]	*[10]	*[10]	*[10]	Informationsphase[10]	*[10]	_	_	_	_	
13-18	837-844	könnten	*[10]	*[10]	*[10]	*[10]	Informationsphase[10]	*[10]	_	_	_	_	
13-19	844-845	,	*[10]	*[10]	*[10]	*[10]	Informationsphase[10]	*[10]	_	_	_	_	
13-20	846-849	wie	*[10]	*[10]	*[10]	*[10]	Informationsphase[10]	*[10]	_	_	_	_	
13-21	850-853	wir	*[10]	*[10]	*[10]	*[10]	Informationsphase[10]	*[10]	_	_	_	_	
13-22	854-857	nun	*[10]	*[10]	*[10]	*[10]	Informationsphase[10]	*[10]	_	_	_	_	
13-23	858-861	auf	*[10]	*[10]	*[10]	*[10]	Informationsphase[10]	*[10]	_	_	_	_	
13-24	862-867	diese	*[10]	*[10]	*[10]	*[10]	Informationsphase[10]	*[10]	_	_	_	_	
13-25	868-877	Situation	*[10]	*[10]	*[10]	*[10]	Informationsphase[10]	*[10]	_	_	_	_	
13-26	878-887	reagieren	*[10]	*[10]	*[10]	*[10]	Informationsphase[10]	*[10]	_	_	_	_	
13-27	887-888	.	*[10]	*[10]	*[10]	*[10]	Informationsphase[10]	*[10]	_	_	_	_	

#Text=P: Das tut mir leid, ich verstehe, dass er damit eine Grenze überschritten hat und dass darauf Konsequenzen folgen müssen.
14-1	889-890	P	*[10]	*[10]	*[10]	*[10]	Informationsphase[10]	*[10]	_	_	_	_	
14-2	890-891	:	*[10]	*[10]	*[10]	*[10]	Informationsphase[10]	*[10]	_	_	_	_	
14-3	892-895	Das	*[10]	*[10]	*[10]	*[10]	Informationsphase[10]	*[10]	_	_	_	_	
14-4	896-899	tut	*[10]	*[10]	*[10]	*[10]	Informationsphase[10]	*[10]	_	_	_	_	
14-5	900-903	mir	*[10]	*[10]	*[10]	*[10]	Informationsphase[10]	*[10]	_	_	_	_	
14-6	904-908	leid	*[10]	*[10]	*[10]	*[10]	Informationsphase[10]	*[10]	_	_	_	_	
14-7	908-909	,	*[10]	*[10]	*[10]	*[10]	Informationsphase[10]	*[10]	_	_	_	_	
14-8	910-913	ich	*[10]	*[10]	*[10]	*[10]	Informationsphase[10]	*[10]	_	_	_	_	
14-9	914-922	verstehe	*[10]	*[10]	*[10]	*[10]	Informationsphase[10]	*[10]	_	_	_	_	
14-10	922-923	,	*[10]	*[10]	*[10]	*[10]	Informationsphase[10]	*[10]	_	_	_	_	
14-11	924-928	dass	*[10]	*[10]	*[10]	*[10]	Informationsphase[10]	*[10]	_	_	_	_	
14-12	929-931	er	*[10]	*[10]	*[10]	*[10]	Informationsphase[10]	*[10]	_	_	_	_	
14-13	932-937	damit	*[10]	*[10]	*[10]	*[10]	Informationsphase[10]	*[10]	_	_	_	_	
14-14	938-942	eine	*[10]	*[10]	*[10]	*[10]	Informationsphase[10]	*[10]	_	_	_	_	
14-15	943-949	Grenze	*[10]	*[10]	*[10]	*[10]	Informationsphase[10]	*[10]	_	_	_	_	
14-16	950-963	überschritten	*[10]	*[10]	*[10]	*[10]	Informationsphase[10]	*[10]	_	_	_	_	
14-17	964-967	hat	*[10]	*[10]	*[10]	*[10]	Informationsphase[10]	*[10]	_	_	_	_	
14-18	968-971	und	*[10]	*[10]	*[10]	*[10]	Informationsphase[10]	*[10]	_	_	_	_	
14-19	972-976	dass	*[10]	*[10]	*[10]	*[10]	Informationsphase[10]	*[10]	_	_	_	_	
14-20	977-983	darauf	*[10]	*[10]	*[10]	*[10]	Informationsphase[10]	*[10]	_	_	_	_	
14-21	984-996	Konsequenzen	*[10]	*[10]	*[10]	*[10]	Informationsphase[10]	*[10]	_	_	_	_	
14-22	997-1003	folgen	*[10]	*[10]	*[10]	*[10]	Informationsphase[10]	*[10]	_	_	_	_	
14-23	1004-1010	müssen	*[10]	*[10]	*[10]	*[10]	Informationsphase[10]	*[10]	_	_	_	_	
14-24	1010-1011	.	*[10]	*[10]	*[10]	*[10]	Informationsphase[10]	*[10]	_	_	_	_	

#Text=T: Das sehe ich genauso.
15-1	1012-1013	T	*[10]	*[10]	*[10]	*[10]	Informationsphase[10]	*[10]	_	_	_	_	
15-2	1013-1014	:	*[10]	*[10]	*[10]	*[10]	Informationsphase[10]	*[10]	_	_	_	_	
15-3	1015-1018	Das	*[10]	*[10]	*[10]	*[10]	Informationsphase[10]	*[10]	*[23]	*[23]	*[23]	Statement[23]	
15-4	1019-1023	sehe	*[10]	*[10]	*[10]	*[10]	Informationsphase[10]	*[10]	*[23]	*[23]	*[23]	Statement[23]	
15-5	1024-1027	ich	*[10]	*[10]	*[10]	*[10]	Informationsphase[10]	*[10]	*[23]	*[23]	*[23]	Statement[23]	
15-6	1028-1035	genauso	*[10]	*[10]	*[10]	*[10]	Informationsphase[10]	*[10]	*[23]	*[23]	*[23]	Statement[23]	
15-7	1035-1036	.	*[10]	*[10]	*[10]	*[10]	Informationsphase[10]	*[10]	*[23]	*[23]	*[23]	Statement[23]	

#Text=Ich erlebe Michl im Unterricht als sehr aufgeweckten Jungen, der jedoch auch gerne und oft Streiche spielt.
16-1	1037-1040	Ich	*[10]	*[10]	*[10]	*[10]	Informationsphase[10]	*[10]	_	_	_	_	
16-2	1041-1047	erlebe	*[10]	*[10]	*[10]	*[10]	Informationsphase[10]	*[10]	_	_	_	_	
16-3	1048-1053	Michl	*[10]	*[10]	*[10]	*[10]	Informationsphase[10]	*[10]	_	_	_	_	
16-4	1054-1056	im	*[10]	*[10]	*[10]	*[10]	Informationsphase[10]	*[10]	_	_	_	_	
16-5	1057-1067	Unterricht	*[10]	*[10]	*[10]	*[10]	Informationsphase[10]	*[10]	_	_	_	_	
16-6	1068-1071	als	*[10]	*[10]	*[10]	*[10]	Informationsphase[10]	*[10]	_	_	_	_	
16-7	1072-1076	sehr	*[10]	*[10]	*[10]	*[10]	Informationsphase[10]	*[10]	_	_	_	_	
16-8	1077-1089	aufgeweckten	*[10]	*[10]	*[10]	*[10]	Informationsphase[10]	*[10]	_	_	_	_	
