#FORMAT=WebAnno TSV 3.3
#T_SP=webanno.custom.Gesprchsphasen|Abschlussphase|Anfangsphase|Argumentationsphase|Beschlussphase|Informationsphase|Kommentar|Sonstiges
#T_SP=webanno.custom.Gesprchstechniken|Kommentar|Paraphrasieren|Strukturieren|Verbalisieren


#Text=E: Viel Spaß.
11-10	466-471	kommt	*[7]	Inhaltlicher Rahmen[7]	*[7]	*[7]	*[7]	*[7]	*[7]	_	_	_	_	
11-11	471-472	.	*[7]	Inhaltlicher Rahmen[7]	*[7]	*[7]	*[7]	*[7]	*[7]	_	_	_	_	

#Text=L: Okay, Sie sprechen über den Dreier, den er letztens bei mir im Sportunterricht bekommen hat.
12-1	473-474	L	_	_	_	_	_	_	_	_	_	_	_	
12-2	474-475	:	_	_	_	_	_	_	_	_	_	_	_	
12-3	476-480	Okay	*[8]	*[8]	*[8]	*[8]	Informationsphase[8]	*[8]	*[8]	*[22]	*[22]	Strukturieren[22]	*[22]	
12-4	480-481	,	*[8]	*[8]	*[8]	*[8]	Informationsphase[8]	*[8]	*[8]	*[22]	*[22]	Strukturieren[22]	*[22]	
12-5	482-485	Sie	*[8]	*[8]	*[8]	*[8]	Informationsphase[8]	*[8]	*[8]	*[22]	*[22]	Strukturieren[22]	*[22]	
12-6	486-494	sprechen	*[8]	*[8]	*[8]	*[8]	Informationsphase[8]	*[8]	*[8]	*[22]	*[22]	Strukturieren[22]	*[22]	
12-7	495-499	über	*[8]	*[8]	*[8]	*[8]	Informationsphase[8]	*[8]	*[8]	*[22]	*[22]	Strukturieren[22]	*[22]	
12-8	500-503	den	*[8]	*[8]	*[8]	*[8]	Informationsphase[8]	*[8]	*[8]	*[22]	*[22]	Strukturieren[22]	*[22]	
12-9	504-510	Dreier	*[8]	*[8]	*[8]	*[8]	Informationsphase[8]	*[8]	*[8]	*[22]	*[22]	Strukturieren[22]	*[22]	
12-10	510-511	,	*[8]	*[8]	*[8]	*[8]	Informationsphase[8]	*[8]	*[8]	*[22]	*[22]	Strukturieren[22]	*[22]	
12-11	512-515	den	*[8]	*[8]	*[8]	*[8]	Informationsphase[8]	*[8]	*[8]	*[22]	*[22]	Strukturieren[22]	*[22]	
12-12	516-518	er	*[8]	*[8]	*[8]	*[8]	Informationsphase[8]	*[8]	*[8]	*[22]	*[22]	Strukturieren[22]	*[22]	
12-13	519-527	letztens	*[8]	*[8]	*[8]	*[8]	Informationsphase[8]	*[8]	*[8]	*[22]	*[22]	Strukturieren[22]	*[22]	
12-14	528-531	bei	*[8]	*[8]	*[8]	*[8]	Informationsphase[8]	*[8]	*[8]	*[22]	*[22]	Strukturieren[22]	*[22]	
12-15	532-535	mir	*[8]	*[8]	*[8]	*[8]	Informationsphase[8]	*[8]	*[8]	*[22]	*[22]	Strukturieren[22]	*[22]	
12-16	536-538	im	*[8]	*[8]	*[8]	*[8]	Informationsphase[8]	*[8]	*[8]	*[22]	*[22]	Strukturieren[22]	*[22]	
12-17	539-554	Sportunterricht	*[8]	*[8]	*[8]	*[8]	Informationsphase[8]	*[8]	*[8]	*[22]	*[22]	Strukturieren[22]	*[22]	
12-18	555-563	bekommen	*[8]	*[8]	*[8]	*[8]	Informationsphase[8]	*[8]	*[8]	*[22]	*[22]	Strukturieren[22]	*[22]	
12-19	564-567	hat	*[8]	*[8]	*[8]	*[8]	Informationsphase[8]	*[8]	*[8]	*[22]	*[22]	Strukturieren[22]	*[22]	
12-20	567-568	.	*[8]	*[8]	*[8]	*[8]	Informationsphase[8]	*[8]	*[8]	*[22]	*[22]	Strukturieren[22]	*[22]	

#Text=E: Genau, richtig.
13-1	569-570	E	*[8]	*[8]	*[8]	*[8]	Informationsphase[8]	*[8]	*[8]	_	_	_	_	
13-2	570-571	:	*[8]	*[8]	*[8]	*[8]	Informationsphase[8]	*[8]	*[8]	_	_	_	_	
13-3	572-577	Genau	*[8]	*[8]	*[8]	*[8]	Informationsphase[8]	*[8]	*[8]	_	_	_	_	
13-4	577-578	,	*[8]	*[8]	*[8]	*[8]	Informationsphase[8]	*[8]	*[8]	_	_	_	_	
13-5	579-586	richtig	*[8]	*[8]	*[8]	*[8]	Informationsphase[8]	*[8]	*[8]	_	_	_	_	
13-6	586-587	.	*[8]	*[8]	*[8]	*[8]	Informationsphase[8]	*[8]	*[8]	_	_	_	_	

#Text=L: Genau.
14-1	588-589	L	*[8]	*[8]	*[8]	*[8]	Informationsphase[8]	*[8]	*[8]	_	_	_	_	
14-2	589-590	:	*[8]	*[8]	*[8]	*[8]	Informationsphase[8]	*[8]	*[8]	_	_	_	_	
14-3	591-596	Genau	*[8]	*[8]	*[8]	*[8]	Informationsphase[8]	*[8]	*[8]	*[23]	*[23]	*[23]	Nicht-festgelegte Aufmerksamkeitsreaktion[23]	
14-4	596-597	.	*[8]	*[8]	*[8]	*[8]	Informationsphase[8]	*[8]	*[8]	*[23]	*[23]	*[23]	Nicht-festgelegte Aufmerksamkeitsreaktion[23]	

#Text=E (glz.): Also er war sehr frustriert drüber und versteht es selber überhaupt nicht.
15-1	598-599	E	_	_	_	_	_	_	_	_	_	_	_	
15-2	600-601	(	_	_	_	_	_	_	_	_	_	_	_	
15-3	601-604	glz	_	_	_	_	_	_	_	_	_	_	_	
15-4	604-605	.	_	_	_	_	_	_	_	_	_	_	_	
15-5	605-606	)	_	_	_	_	_	_	_	_	_	_	_	
15-6	606-607	:	_	_	_	_	_	_	_	_	_	_	_	
15-7	608-612	Also	*[9]	*[9]	*[9]	*[9]	Informationsphase[9]	*[9]	*[9]	_	_	_	_	
15-8	613-615	er	*[9]	*[9]	*[9]	*[9]	Informationsphase[9]	*[9]	*[9]	_	_	_	_	
15-9	616-619	war	*[9]	*[9]	*[9]	*[9]	Informationsphase[9]	*[9]	*[9]	_	_	_	_	
15-10	620-624	sehr	*[9]	*[9]	*[9]	*[9]	Informationsphase[9]	*[9]	*[9]	_	_	_	_	
15-11	625-635	frustriert	*[9]	*[9]	*[9]	*[9]	Informationsphase[9]	*[9]	*[9]	_	_	_	_	
15-12	636-642	drüber	*[9]	*[9]	*[9]	*[9]	Informationsphase[9]	*[9]	*[9]	_	_	_	_	
15-13	643-646	und	*[9]	*[9]	*[9]	*[9]	Informationsphase[9]	*[9]	*[9]	_	_	_	_	
15-14	647-655	versteht	*[9]	*[9]	*[9]	*[9]	Informationsphase[9]	*[9]	*[9]	_	_	_	_	
15-15	656-658	es	*[9]	*[9]	*[9]	*[9]	Informationsphase[9]	*[9]	*[9]	_	_	_	_	
15-16	659-665	selber	*[9]	*[9]	*[9]	*[9]	Informationsphase[9]	*[9]	*[9]	_	_	_	_	
15-17	666-675	überhaupt	*[9]	*[9]	*[9]	*[9]	Informationsphase[9]	*[9]	*[9]	_	_	_	_	
15-18	676-681	nicht	*[9]	*[9]	*[9]	*[9]	Informationsphase[9]	*[9]	*[9]	_	_	_	_	
15-19	681-682	.	*[9]	*[9]	*[9]	*[9]	Informationsphase[9]	*[9]	*[9]	_	_	_	_	

#Text=L: Weder Sie noch Ihr Sohn verstehen, warum es zu dieser Note gekommen ist.
16-1	683-684	L	*[9]	*[9]	*[9]	*[9]	Informationsphase[9]	*[9]	*[9]	_	_	_	_	
16-2	684-685	:	*[9]	*[9]	*[9]	*[9]	Informationsphase[9]	*[9]	*[9]	_	_	_	_	
16-3	686-691	Weder	*[9]	*[9]	*[9]	*[9]	Informationsphase[9]	*[9]	*[9]	*[24]	Paraphrasieren[24]	*[24]	*[24]	
16-4	692-695	Sie	*[9]	*[9]	*[9]	*[9]	Informationsphase[9]	*[9]	*[9]	*[24]	Paraphrasieren[24]	*[24]	*[24]	
16-5	696-700	noch	*[9]	*[9]	*[9]	*[9]	Informationsphase[9]	*[9]	*[9]	*[24]	Paraphrasieren[24]	*[24]	*[24]	
16-6	701-704	Ihr	*[9]	*[9]	*[9]	*[9]	Informationsphase[9]	*[9]	*[9]	*[24]	Paraphrasieren[24]	*[24]	*[24]	
16-7	705-709	Sohn	*[9]	*[9]	*[9]	*[9]	Informationsphase[9]	*[9]	*[9]	*[24]	Paraphrasieren[24]	*[24]	*[24]	
16-8	710-719	verstehen	*[9]	*[9]	*[9]	*[9]	Informationsphase[9]	*[9]	*[9]	*[24]	Paraphrasieren[24]	*[24]	*[24]	
16-9	719-720	,	*[9]	*[9]	*[9]	*[9]	Informationsphase[9]	*[9]	*[9]	*[24]	Paraphrasieren[24]	*[24]	*[24]	
16-10	721-726	warum	*[9]	*[9]	*[9]	*[9]	Informationsphase[9]	*[9]	*[9]	*[24]	Paraphrasieren[24]	*[24]	*[24]	
16-11	727-729	es	*[9]	*[9]	*[9]	*[9]	Informationsphase[9]	*[9]	*[9]	*[24]	Paraphrasieren[24]	*[24]	*[24]	
16-12	730-732	zu	*[9]	*[9]	*[9]	*[9]	Informationsphase[9]	*[9]	*[9]	*[24]	Paraphrasieren[24]	*[24]	*[24]	
16-13	733-739	dieser	*[9]	*[9]	*[9]	*[9]	Informationsphase[9]	*[9]	*[9]	*[24]	Paraphrasieren[24]	*[24]	*[24]	
16-14	740-744	Note	*[9]	*[9]	*[9]	*[9]	Informationsphase[9]	*[9]	*[9]	*[24]	Paraphrasieren[24]	*[24]	*[24]	
16-15	745-753	gekommen	*[9]	*[9]	*[9]	*[9]	Informationsphase[9]	*[9]	*[9]	*[24]	Paraphrasieren[24]	*[24]	*[24]	
16-16	754-757	ist	*[9]	*[9]	*[9]	*[9]	Informationsphase[9]	*[9]	*[9]	*[24]	Paraphrasieren[24]	*[24]	*[24]	
16-17	757-758	.	*[9]	*[9]	*[9]	*[9]	Informationsphase[9]	*[9]	*[9]	*[24]	Paraphrasieren[24]	*[24]	*[24]	

#Text=E: Genau, richtig.
17-1	759-760	E	*[9]	*[9]	*[9]	*[9]	Informationsphase[9]	*[9]	*[9]	_	_	_	_	
17-2	760-761	:	*[9]	*[9]	*[9]	*[9]	Informationsphase[9]	*[9]	*[9]	_	_	_	_	
17-3	762-767	Genau	*[9]	*[9]	*[9]	*[9]	Informationsphase[9]	*[9]	*[9]	_	_	_	_	
17-4	767-768	,	*[9]	*[9]	*[9]	*[9]	Informationsphase[9]	*[9]	*[9]	_	_	_	_	
17-5	769-776	richtig	*[9]	*[9]	*[9]	*[9]	Informationsphase[9]	*[9]	*[9]	_	_	_	_	
17-6	776-777	.	*[9]	*[9]	*[9]	*[9]	Informationsphase[9]	*[9]	*[9]	_	_	_	_	

#Text=L (glz.): Okay, wenn Sie möchten, kann ich Ihnen gerne ein bisschen ausführen.
18-1	778-779	L	*[9]	*[9]	*[9]	*[9]	Informationsphase[9]	*[9]	*[9]	_	_	_	_	
18-2	780-781	(	*[9]	*[9]	*[9]	*[9]	Informationsphase[9]	*[9]	*[9]	_	_	_	_	
18-3	781-784	glz	*[9]	*[9]	*[9]	*[9]	Informationsphase[9]	*[9]	*[9]	_	_	_	_	
18-4	784-785	.	*[9]	*[9]	*[9]	*[9]	Informationsphase[9]	*[9]	*[9]	_	_	_	_	
18-5	785-786	)	*[9]	*[9]	*[9]	*[9]	Informationsphase[9]	*[9]	*[9]	_	_	_	_	
18-6	786-787	:	*[9]	*[9]	*[9]	*[9]	Informationsphase[9]	*[9]	*[9]	_	_	_	_	
18-7	788-792	Okay	*[9]	*[9]	*[9]	*[9]	Informationsphase[9]	*[9]	*[9]	*[25]	*[25]	Strukturieren[25]	*[25]	
18-8	792-793	,	*[9]	*[9]	*[9]	*[9]	Informationsphase[9]	*[9]	*[9]	*[25]	*[25]	Strukturieren[25]	*[25]	
18-9	794-798	wenn	*[9]	*[9]	*[9]	*[9]	Informationsphase[9]	*[9]	*[9]	*[25]	*[25]	Strukturieren[25]	*[25]	
18-10	799-802	Sie	*[9]	*[9]	*[9]	*[9]	Informationsphase[9]	*[9]	*[9]	*[25]	*[25]	Strukturieren[25]	*[25]	
18-11	803-810	möchten	*[9]	*[9]	*[9]	*[9]	Informationsphase[9]	*[9]	*[9]	*[25]	*[25]	Strukturieren[25]	*[25]	
18-12	810-811	,	*[9]	*[9]	*[9]	*[9]	Informationsphase[9]	*[9]	*[9]	*[25]	*[25]	Strukturieren[25]	*[25]	
18-13	812-816	kann	*[9]	*[9]	*[9]	*[9]	Informationsphase[9]	*[9]	*[9]	*[25]	*[25]	Strukturieren[25]	*[25]	
18-14	817-820	ich	*[9]	*[9]	*[9]	*[9]	Informationsphase[9]	*[9]	*[9]	*[25]	*[25]	Strukturieren[25]	*[25]	
