#FORMAT=WebAnno TSV 3.3
#T_SP=webanno.custom.Gesprchsphasen|Abschlussphase|Anfangsphase|Argumentationsphase|Beschlussphase|Informationsphase|Kommentar|Sonstiges
#T_SP=webanno.custom.Gesprchstechniken|Kommentar|Paraphrasieren|Strukturieren|Verbalisieren


#Text=L: Passt, oder?
8-1	175-176	E	_	_	_	_	_	_	_	_	_	_	_	
8-2	177-178	(	_	_	_	_	_	_	_	_	_	_	_	
8-3	178-181	glz	_	_	_	_	_	_	_	_	_	_	_	
8-4	181-182	.	_	_	_	_	_	_	_	_	_	_	_	
8-5	182-183	)	_	_	_	_	_	_	_	_	_	_	_	
8-6	183-184	:	_	_	_	_	_	_	_	_	_	_	_	
8-7	185-188	Bei	_	_	_	_	_	_	_	_	_	_	_	
8-8	189-192	mir	_	_	_	_	_	_	_	_	_	_	_	
8-9	193-198	steht	_	_	_	_	_	_	_	_	_	_	_	
8-10	199-203	auch	_	_	_	_	_	_	_	_	_	_	_	
8-11	203-204	,	_	_	_	_	_	_	_	_	_	_	_	
8-12	205-208	die	_	_	_	_	_	_	_	_	_	_	_	
8-13	209-221	Aufzeichnung	_	_	_	_	_	_	_	_	_	_	_	
8-14	222-227	läuft	_	_	_	_	_	_	_	_	_	_	_	
8-15	227-228	.	_	_	_	_	_	_	_	_	_	_	_	

#Text=E (glz.): Bei mir im Fall steht die Frau Bayers, aber ich bin logischerweise dann der Herr Bayers.
9-1	229-230	E	_	_	_	_	_	_	_	_	_	_	_	
9-2	231-232	(	_	_	_	_	_	_	_	_	_	_	_	
9-3	232-235	glz	_	_	_	_	_	_	_	_	_	_	_	
9-4	235-236	.	_	_	_	_	_	_	_	_	_	_	_	
9-5	236-237	)	_	_	_	_	_	_	_	_	_	_	_	
9-6	237-238	:	_	_	_	_	_	_	_	_	_	_	_	
9-7	239-242	Bei	_	_	_	_	_	_	_	_	_	_	_	
9-8	243-246	mir	_	_	_	_	_	_	_	_	_	_	_	
9-9	247-249	im	_	_	_	_	_	_	_	_	_	_	_	
9-10	250-254	Fall	_	_	_	_	_	_	_	_	_	_	_	
9-11	255-260	steht	_	_	_	_	_	_	_	_	_	_	_	
9-12	261-264	die	_	_	_	_	_	_	_	_	_	_	_	
9-13	265-269	Frau	_	_	_	_	_	_	_	_	_	_	_	
9-14	270-276	Bayers	_	_	_	_	_	_	_	_	_	_	_	
9-15	276-277	,	_	_	_	_	_	_	_	_	_	_	_	
9-16	278-282	aber	_	_	_	_	_	_	_	_	_	_	_	
9-17	283-286	ich	_	_	_	_	_	_	_	_	_	_	_	
9-18	287-290	bin	_	_	_	_	_	_	_	_	_	_	_	
9-19	291-305	logischerweise	_	_	_	_	_	_	_	_	_	_	_	
9-20	306-310	dann	_	_	_	_	_	_	_	_	_	_	_	
9-21	311-314	der	_	_	_	_	_	_	_	_	_	_	_	
9-22	315-319	Herr	_	_	_	_	_	_	_	_	_	_	_	
9-23	320-326	Bayers	_	_	_	_	_	_	_	_	_	_	_	
9-24	326-327	.	_	_	_	_	_	_	_	_	_	_	_	

#Text=E: Also ich weiß nicht, wie es bei Ihnen ist, aber bei mir steht... Genau, aber das passt.
10-1	328-329	E	_	_	_	_	_	_	_	_	_	_	_	
10-2	329-330	:	_	_	_	_	_	_	_	_	_	_	_	
10-3	331-335	Also	_	_	_	_	_	_	_	_	_	_	_	
10-4	336-339	ich	_	_	_	_	_	_	_	_	_	_	_	
10-5	340-344	weiß	_	_	_	_	_	_	_	_	_	_	_	
10-6	345-350	nicht	_	_	_	_	_	_	_	_	_	_	_	
10-7	350-351	,	_	_	_	_	_	_	_	_	_	_	_	
10-8	352-355	wie	_	_	_	_	_	_	_	_	_	_	_	
10-9	356-358	es	_	_	_	_	_	_	_	_	_	_	_	
10-10	359-362	bei	_	_	_	_	_	_	_	_	_	_	_	
10-11	363-368	Ihnen	_	_	_	_	_	_	_	_	_	_	_	
10-12	369-372	ist	_	_	_	_	_	_	_	_	_	_	_	
10-13	372-373	,	_	_	_	_	_	_	_	_	_	_	_	
10-14	374-378	aber	_	_	_	_	_	_	_	_	_	_	_	
10-15	379-382	bei	_	_	_	_	_	_	_	_	_	_	_	
10-16	383-386	mir	_	_	_	_	_	_	_	_	_	_	_	
10-17	387-392	steht	_	_	_	_	_	_	_	_	_	_	_	
10-18	392-393	.	_	_	_	_	_	_	_	_	_	_	_	
10-19	393-394	.	_	_	_	_	_	_	_	_	_	_	_	
10-20	394-395	.	_	_	_	_	_	_	_	_	_	_	_	
10-21	396-401	Genau	_	_	_	_	_	_	_	_	_	_	_	
10-22	401-402	,	_	_	_	_	_	_	_	_	_	_	_	
10-23	403-407	aber	_	_	_	_	_	_	_	_	_	_	_	
10-24	408-411	das	_	_	_	_	_	_	_	_	_	_	_	
10-25	412-417	passt	_	_	_	_	_	_	_	_	_	_	_	
10-26	417-418	.	_	_	_	_	_	_	_	_	_	_	_	

#Text=L (glz.): So, okay.
11-1	419-420	L	_	_	_	_	_	_	_	_	_	_	_	
11-2	421-422	(	_	_	_	_	_	_	_	_	_	_	_	
11-3	422-425	glz	_	_	_	_	_	_	_	_	_	_	_	
11-4	425-426	.	_	_	_	_	_	_	_	_	_	_	_	
11-5	426-427	)	_	_	_	_	_	_	_	_	_	_	_	
11-6	427-428	:	_	_	_	_	_	_	_	_	_	_	_	
11-7	429-431	So	_	_	_	_	_	_	_	_	_	_	_	
11-8	431-432	,	_	_	_	_	_	_	_	_	_	_	_	
11-9	433-437	okay	_	_	_	_	_	_	_	_	_	_	_	
11-10	437-438	.	_	_	_	_	_	_	_	_	_	_	_	

#Text=L: Ich bin gestern auch drauf bei, aber das machen wir das mit, ja.
12-1	439-440	L	_	_	_	_	_	_	_	_	_	_	_	
12-2	440-441	:	_	_	_	_	_	_	_	_	_	_	_	
12-3	442-445	Ich	_	_	_	_	_	_	_	_	_	_	_	
12-4	446-449	bin	_	_	_	_	_	_	_	_	_	_	_	
12-5	450-457	gestern	_	_	_	_	_	_	_	_	_	_	_	
12-6	458-462	auch	_	_	_	_	_	_	_	_	_	_	_	
12-7	463-468	drauf	_	_	_	_	_	_	_	_	_	_	_	
12-8	469-472	bei	_	_	_	_	_	_	_	_	_	_	_	
12-9	472-473	,	_	_	_	_	_	_	_	_	_	_	_	
12-10	474-478	aber	_	_	_	_	_	_	_	_	_	_	_	
12-11	479-482	das	_	_	_	_	_	_	_	_	_	_	_	
12-12	483-489	machen	_	_	_	_	_	_	_	_	_	_	_	
12-13	490-493	wir	_	_	_	_	_	_	_	_	_	_	_	
12-14	494-497	das	_	_	_	_	_	_	_	_	_	_	_	
12-15	498-501	mit	_	_	_	_	_	_	_	_	_	_	_	
12-16	501-502	,	_	_	_	_	_	_	_	_	_	_	_	
12-17	503-505	ja	_	_	_	_	_	_	_	_	_	_	_	
12-18	505-506	.	_	_	_	_	_	_	_	_	_	_	_	

#Text=E (glz.): Gut.
13-1	507-508	E	_	_	_	_	_	_	_	_	_	_	_	
13-2	509-510	(	_	_	_	_	_	_	_	_	_	_	_	
13-3	510-513	glz	_	_	_	_	_	_	_	_	_	_	_	
13-4	513-514	.	_	_	_	_	_	_	_	_	_	_	_	
13-5	514-515	)	_	_	_	_	_	_	_	_	_	_	_	
13-6	515-516	:	_	_	_	_	_	_	_	_	_	_	_	
13-7	517-520	Gut	_	_	_	_	_	_	_	_	_	_	_	
13-8	520-521	.	_	_	_	_	_	_	_	_	_	_	_	

#Text=E: Frau Kreis, das ist jetzt so dieses... Super, also mit mir geht es los.
14-1	522-523	E	_	_	_	_	_	_	_	_	_	_	_	
14-2	523-524	:	_	_	_	_	_	_	_	_	_	_	_	
14-3	525-529	Frau	_	_	_	_	_	_	_	_	_	_	_	
14-4	530-535	Kreis	_	_	_	_	_	_	_	_	_	_	_	
14-5	535-536	,	_	_	_	_	_	_	_	_	_	_	_	
14-6	537-540	das	_	_	_	_	_	_	_	_	_	_	_	
14-7	541-544	ist	_	_	_	_	_	_	_	_	_	_	_	
14-8	545-550	jetzt	_	_	_	_	_	_	_	_	_	_	_	
14-9	551-553	so	_	_	_	_	_	_	_	_	_	_	_	
14-10	554-560	dieses	_	_	_	_	_	_	_	_	_	_	_	
14-11	560-561	.	_	_	_	_	_	_	_	_	_	_	_	
14-12	561-562	.	_	_	_	_	_	_	_	_	_	_	_	
14-13	562-563	.	_	_	_	_	_	_	_	_	_	_	_	
14-14	564-569	Super	_	_	_	_	_	_	_	_	_	_	_	
14-15	569-570	,	_	_	_	_	_	_	_	_	_	_	_	
14-16	571-575	also	_	_	_	_	_	_	_	_	_	_	_	
14-17	576-579	mit	_	_	_	_	_	_	_	_	_	_	_	
14-18	580-583	mir	_	_	_	_	_	_	_	_	_	_	_	
14-19	584-588	geht	_	_	_	_	_	_	_	_	_	_	_	
14-20	589-591	es	_	_	_	_	_	_	_	_	_	_	_	
14-21	592-595	los	_	_	_	_	_	_	_	_	_	_	_	
14-22	595-596	.	_	_	_	_	_	_	_	_	_	_	_	

#Text=L (glz.): Genau, ja.
15-1	597-598	L	_	_	_	_	_	_	_	_	_	_	_	
15-2	599-600	(	_	_	_	_	_	_	_	_	_	_	_	
15-3	600-603	glz	_	_	_	_	_	_	_	_	_	_	_	
15-4	603-604	.	_	_	_	_	_	_	_	_	_	_	_	
15-5	604-605	)	_	_	_	_	_	_	_	_	_	_	_	
15-6	605-606	:	_	_	_	_	_	_	_	_	_	_	_	
15-7	607-612	Genau	_	_	_	_	_	_	_	_	_	_	_	
15-8	612-613	,	_	_	_	_	_	_	_	_	_	_	_	
15-9	614-616	ja	_	_	_	_	_	_	_	_	_	_	_	
15-10	616-617	.	_	_	_	_	_	_	_	_	_	_	_	

#Text=L: Guten Tag, Herr Baez.
16-1	618-619	L	_	_	_	_	_	_	_	_	_	_	_	
16-2	619-620	:	_	_	_	_	_	_	_	*[27]	*[27]	*[27]	Statement[27]	
16-3	621-626	Guten	*[1]	Begrüßung[1]	*[1]	*[1]	*[1]	*[1]	*[1]	*[27]	*[27]	*[27]	Statement[27]	
16-4	627-630	Tag	*[1]	Begrüßung[1]	*[1]	*[1]	*[1]	*[1]	*[1]	*[27]	*[27]	*[27]	Statement[27]	
16-5	630-631	,	*[1]	Begrüßung[1]	*[1]	*[1]	*[1]	*[1]	*[1]	*[27]	*[27]	*[27]	Statement[27]	
16-6	632-636	Herr	*[1]	Begrüßung[1]	*[1]	*[1]	*[1]	*[1]	*[1]	*[27]	*[27]	*[27]	Statement[27]	
16-7	637-641	Baez	*[1]	Begrüßung[1]	*[1]	*[1]	*[1]	*[1]	*[1]	*[27]	*[27]	*[27]	Statement[27]	
16-8	641-642	.	*[1]	Begrüßung[1]	*[1]	*[1]	*[1]	*[1]	*[1]	*[27]	*[27]	*[27]	Statement[27]	

#Text=L: Wie geht es Ihnen denn?
17-1	643-644	L	_	_	_	_	_	_	_	_	_	_	_	
17-2	644-645	:	_	_	_	_	_	_	_	_	_	_	_	
17-3	646-649	Wie	*[2]	Smalltalk[2]	*[2]	*[2]	*[2]	*[2]	*[2]	*[28]	*[28]	*[28]	Statement[28]	
17-4	650-654	geht	*[2]	Smalltalk[2]	*[2]	*[2]	*[2]	*[2]	*[2]	*[28]	*[28]	*[28]	Statement[28]	
17-5	655-657	es	*[2]	Smalltalk[2]	*[2]	*[2]	*[2]	*[2]	*[2]	*[28]	*[28]	*[28]	Statement[28]	
17-6	658-663	Ihnen	*[2]	Smalltalk[2]	*[2]	*[2]	*[2]	*[2]	*[2]	*[28]	*[28]	*[28]	Statement[28]	
17-7	664-668	denn	*[2]	Smalltalk[2]	*[2]	*[2]	*[2]	*[2]	*[2]	*[28]	*[28]	*[28]	Statement[28]	
17-8	668-669	?	*[2]	Smalltalk[2]	*[2]	*[2]	*[2]	*[2]	*[2]	*[28]	*[28]	*[28]	Statement[28]	

#Text=L: Sind Sie gut hergekommen?
18-1	670-671	L	*[2]	Smalltalk[2]	*[2]	*[2]	*[2]	*[2]	*[2]	_	_	_	_	
18-2	671-672	:	*[2]	Smalltalk[2]	*[2]	*[2]	*[2]	*[2]	*[2]	_	_	_	_	
18-3	673-677	Sind	*[2]	Smalltalk[2]	*[2]	*[2]	*[2]	*[2]	*[2]	*[29]	*[29]	*[29]	Statement[29]	
18-4	678-681	Sie	*[2]	Smalltalk[2]	*[2]	*[2]	*[2]	*[2]	*[2]	*[29]	*[29]	*[29]	Statement[29]	
18-5	682-685	gut	*[2]	Smalltalk[2]	*[2]	*[2]	*[2]	*[2]	*[2]	*[29]	*[29]	*[29]	Statement[29]	
18-6	686-697	hergekommen	*[2]	Smalltalk[2]	*[2]	*[2]	*[2]	*[2]	*[2]	*[29]	*[29]	*[29]	Statement[29]	
18-7	697-698	?	*[2]	Smalltalk[2]	*[2]	*[2]	*[2]	*[2]	*[2]	*[29]	*[29]	*[29]	Statement[29]	

#Text=E: Ja, passt.
19-1	699-700	E	*[2]	Smalltalk[2]	*[2]	*[2]	*[2]	*[2]	*[2]	_	_	_	_	
19-2	700-701	:	*[2]	Smalltalk[2]	*[2]	*[2]	*[2]	*[2]	*[2]	_	_	_	_	
19-3	702-704	Ja	*[2]	Smalltalk[2]	*[2]	*[2]	*[2]	*[2]	*[2]	_	_	_	_	
19-4	704-705	,	*[2]	Smalltalk[2]	*[2]	*[2]	*[2]	*[2]	*[2]	_	_	_	_	
19-5	706-711	passt	*[2]	Smalltalk[2]	*[2]	*[2]	*[2]	*[2]	*[2]	_	_	_	_	
19-6	711-712	.	*[2]	Smalltalk[2]	*[2]	*[2]	*[2]	*[2]	*[2]	_	_	_	_	

#Text=L (glz.): Wie sind Sie denn hergekommen?
20-1	713-714	L	*[2]	Smalltalk[2]	*[2]	*[2]	*[2]	*[2]	*[2]	_	_	_	_	
20-2	715-716	(	*[2]	Smalltalk[2]	*[2]	*[2]	*[2]	*[2]	*[2]	_	_	_	_	
20-3	716-719	glz	*[2]	Smalltalk[2]	*[2]	*[2]	*[2]	*[2]	*[2]	_	_	_	_	
20-4	719-720	.	*[2]	Smalltalk[2]	*[2]	*[2]	*[2]	*[2]	*[2]	_	_	_	_	
20-5	720-721	)	*[2]	Smalltalk[2]	*[2]	*[2]	*[2]	*[2]	*[2]	_	_	_	_	
20-6	721-722	:	*[2]	Smalltalk[2]	*[2]	*[2]	*[2]	*[2]	*[2]	_	_	_	_	
20-7	723-726	Wie	*[2]	Smalltalk[2]	*[2]	*[2]	*[2]	*[2]	*[2]	_	_	_	_	
20-8	727-731	sind	*[2]	Smalltalk[2]	*[2]	*[2]	*[2]	*[2]	*[2]	_	_	_	_	
20-9	732-735	Sie	*[2]	Smalltalk[2]	*[2]	*[2]	*[2]	*[2]	*[2]	_	_	_	_	
20-10	736-740	denn	*[2]	Smalltalk[2]	*[2]	*[2]	*[2]	*[2]	*[2]	_	_	_	_	
20-11	741-752	hergekommen	*[2]	Smalltalk[2]	*[2]	*[2]	*[2]	*[2]	*[2]	_	_	_	_	
20-12	752-753	?	*[2]	Smalltalk[2]	*[2]	*[2]	*[2]	*[2]	*[2]	_	_	_	_	

#Text=L (glz.): Wollen Sie da ein bisschen Ihre Eindrücke vermitteln?
21-1	754-755	L	_	_	_	_	_	_	_	_	_	_	_	
21-2	756-757	(	_	_	_	_	_	_	_	_	_	_	_	
21-3	757-760	glz	_	_	_	_	_	_	_	_	_	_	_	
21-4	760-761	.	_	_	_	_	_	_	_	_	_	_	_	
21-5	761-762	)	_	_	_	_	_	_	_	_	_	_	_	
21-6	762-763	:	*[3]	Smalltalk[3]	*[3]	*[3]	*[3]	*[3]	*[3]	_	_	_	_	
21-7	764-770	Wollen	*[3]	Smalltalk[3]	*[3]	*[3]	*[3]	*[3]	*[3]	*[30]	*[30]	*[30]	Klärende Frage[30]	
21-8	771-774	Sie	*[3]	Smalltalk[3]	*[3]	*[3]	*[3]	*[3]	*[3]	*[30]	*[30]	*[30]	Klärende Frage[30]	
21-9	775-777	da	*[3]	Smalltalk[3]	*[3]	*[3]	*[3]	*[3]	*[3]	*[30]	*[30]	*[30]	Klärende Frage[30]	
21-10	778-781	ein	*[3]	Smalltalk[3]	*[3]	*[3]	*[3]	*[3]	*[3]	*[30]	*[30]	*[30]	Klärende Frage[30]	
21-11	782-790	bisschen	*[3]	Smalltalk[3]	*[3]	*[3]	*[3]	*[3]	*[3]	*[30]	*[30]	*[30]	Klärende Frage[30]	
21-12	791-795	Ihre	*[3]	Smalltalk[3]	*[3]	*[3]	*[3]	*[3]	*[3]	*[30]	*[30]	*[30]	Klärende Frage[30]	
21-13	796-805	Eindrücke	*[3]	Smalltalk[3]	*[3]	*[3]	*[3]	*[3]	*[3]	*[30]	*[30]	*[30]	Klärende Frage[30]	
21-14	806-816	vermitteln	*[3]	Smalltalk[3]	*[3]	*[3]	*[3]	*[3]	*[3]	*[30]	*[30]	*[30]	Klärende Frage[30]	
21-15	816-817	?	*[3]	Smalltalk[3]	*[3]	*[3]	*[3]	*[3]	*[3]	*[30]	*[30]	*[30]	Klärende Frage[30]	

#Text=E: Ja, ich bin jetzt hier ins Büro gefahren, weil ich dann nachher gleich weiter arbeite.
22-1	818-819	E	*[3]	Smalltalk[3]	*[3]	*[3]	*[3]	*[3]	*[3]	_	_	_	_	
22-2	819-820	:	*[3]	Smalltalk[3]	*[3]	*[3]	*[3]	*[3]	*[3]	_	_	_	_	
22-3	821-823	Ja	*[3]	Smalltalk[3]	*[3]	*[3]	*[3]	*[3]	*[3]	_	_	_	_	
22-4	823-824	,	*[3]	Smalltalk[3]	*[3]	*[3]	*[3]	*[3]	*[3]	_	_	_	_	
22-5	825-828	ich	*[3]	Smalltalk[3]	*[3]	*[3]	*[3]	*[3]	*[3]	_	_	_	_	
22-6	829-832	bin	*[3]	Smalltalk[3]	*[3]	*[3]	*[3]	*[3]	*[3]	_	_	_	_	
22-7	833-838	jetzt	*[3]	Smalltalk[3]	*[3]	*[3]	*[3]	*[3]	*[3]	_	_	_	_	
22-8	839-843	hier	*[3]	Smalltalk[3]	*[3]	*[3]	*[3]	*[3]	*[3]	_	_	_	_	
22-9	844-847	ins	*[3]	Smalltalk[3]	*[3]	*[3]	*[3]	*[3]	*[3]	_	_	_	_	
22-10	848-852	Büro	*[3]	Smalltalk[3]	*[3]	*[3]	*[3]	*[3]	*[3]	_	_	_	_	
22-11	853-861	gefahren	*[3]	Smalltalk[3]	*[3]	*[3]	*[3]	*[3]	*[3]	_	_	_	_	
22-12	861-862	,	*[3]	Smalltalk[3]	*[3]	*[3]	*[3]	*[3]	*[3]	_	_	_	_	
22-13	863-867	weil	*[3]	Smalltalk[3]	*[3]	*[3]	*[3]	*[3]	*[3]	_	_	_	_	
22-14	868-871	ich	*[3]	Smalltalk[3]	*[3]	*[3]	*[3]	*[3]	*[3]	_	_	_	_	
22-15	872-876	dann	*[3]	Smalltalk[3]	*[3]	*[3]	*[3]	*[3]	*[3]	_	_	_	_	
22-16	877-884	nachher	*[3]	Smalltalk[3]	*[3]	*[3]	*[3]	*[3]	*[3]	_	_	_	_	
22-17	885-891	gleich	*[3]	Smalltalk[3]	*[3]	*[3]	*[3]	*[3]	*[3]	_	_	_	_	
22-18	892-898	weiter	*[3]	Smalltalk[3]	*[3]	*[3]	*[3]	*[3]	*[3]	_	_	_	_	
22-19	899-906	arbeite	*[3]	Smalltalk[3]	*[3]	*[3]	*[3]	*[3]	*[3]	_	_	_	_	
22-20	906-907	.	*[3]	Smalltalk[3]	*[3]	*[3]	*[3]	*[3]	*[3]	_	_	_	_	

#Text=E: Dann kann ich das hier von hier aus schnell machen und das passt.
23-1	908-909	E	*[3]	Smalltalk[3]	*[3]	*[3]	*[3]	*[3]	*[3]	_	_	_	_	
23-2	909-910	:	*[3]	Smalltalk[3]	*[3]	*[3]	*[3]	*[3]	*[3]	_	_	_	_	
23-3	911-915	Dann	*[3]	Smalltalk[3]	*[3]	*[3]	*[3]	*[3]	*[3]	_	_	_	_	
23-4	916-920	kann	*[3]	Smalltalk[3]	*[3]	*[3]	*[3]	*[3]	*[3]	_	_	_	_	
23-5	921-924	ich	*[3]	Smalltalk[3]	*[3]	*[3]	*[3]	*[3]	*[3]	_	_	_	_	
23-6	925-928	das	*[3]	Smalltalk[3]	*[3]	*[3]	*[3]	*[3]	*[3]	_	_	_	_	
23-7	929-933	hier	*[3]	Smalltalk[3]	*[3]	*[3]	*[3]	*[3]	*[3]	_	_	_	_	
23-8	934-937	von	*[3]	Smalltalk[3]	*[3]	*[3]	*[3]	*[3]	*[3]	_	_	_	_	
23-9	938-942	hier	*[3]	Smalltalk[3]	*[3]	*[3]	*[3]	*[3]	*[3]	_	_	_	_	
23-10	943-946	aus	*[3]	Smalltalk[3]	*[3]	*[3]	*[3]	*[3]	*[3]	_	_	_	_	
23-11	947-954	schnell	*[3]	Smalltalk[3]	*[3]	*[3]	*[3]	*[3]	*[3]	_	_	_	_	
23-12	955-961	machen	*[3]	Smalltalk[3]	*[3]	*[3]	*[3]	*[3]	*[3]	_	_	_	_	
23-13	962-965	und	*[3]	Smalltalk[3]	*[3]	*[3]	*[3]	*[3]	*[3]	_	_	_	_	
23-14	966-969	das	*[3]	Smalltalk[3]	*[3]	*[3]	*[3]	*[3]	*[3]	_	_	_	_	
23-15	970-975	passt	*[3]	Smalltalk[3]	*[3]	*[3]	*[3]	*[3]	*[3]	_	_	_	_	
23-16	975-976	.	*[3]	Smalltalk[3]	*[3]	*[3]	*[3]	*[3]	*[3]	_	_	_	_	

#Text=L (glz.): Okay, schön.
24-1	977-978	L	*[3]	Smalltalk[3]	*[3]	*[3]	*[3]	*[3]	*[3]	_	_	_	_	
24-2	979-980	(	*[3]	Smalltalk[3]	*[3]	*[3]	*[3]	*[3]	*[3]	_	_	_	_	
24-3	980-983	glz	*[3]	Smalltalk[3]	*[3]	*[3]	*[3]	*[3]	*[3]	_	_	_	_	
24-4	983-984	.	*[3]	Smalltalk[3]	*[3]	*[3]	*[3]	*[3]	*[3]	_	_	_	_	
24-5	984-985	)	*[3]	Smalltalk[3]	*[3]	*[3]	*[3]	*[3]	*[3]	_	_	_	_	
24-6	985-986	:	*[3]	Smalltalk[3]	*[3]	*[3]	*[3]	*[3]	*[3]	*[31]	*[31]	*[31]	Nicht-festgelegte Aufmerksamkeitsreaktion[31]	
24-7	987-991	Okay	*[3]	Smalltalk[3]	*[3]	*[3]	*[3]	*[3]	*[3]	*[31]	*[31]	*[31]	Nicht-festgelegte Aufmerksamkeitsreaktion[31]	
24-8	991-992	,	*[3]	Smalltalk[3]	*[3]	*[3]	*[3]	*[3]	*[3]	*[31]	*[31]	*[31]	Nicht-festgelegte Aufmerksamkeitsreaktion[31]	
24-9	993-998	schön	*[3]	Smalltalk[3]	*[3]	*[3]	*[3]	*[3]	*[3]	*[31]	*[31]	*[31]	Nicht-festgelegte Aufmerksamkeitsreaktion[31]	
24-10	998-999	.	*[3]	Smalltalk[3]	*[3]	*[3]	*[3]	*[3]	*[3]	*[31]	*[31]	*[31]	Nicht-festgelegte Aufmerksamkeitsreaktion[31]	

