#FORMAT=WebAnno TSV 3.3
#T_SP=webanno.custom.Gesprchsphasen|Abschlussphase|Anfangsphase|Argumentationsphase|Beschlussphase|Informationsphase|Kommentar|Sonstiges
#T_SP=webanno.custom.Gesprchstechniken|Kommentar|Paraphrasieren|Strukturieren|Verbalisieren


#Text=L: Hallo Frau Krasnyy,
5-2	170-175	freue	*[2]	Smalltalk[2]	*[2]	*[2]	*[2]	*[2]	*[2]	_	_	_	_	
5-3	176-180	mich	*[2]	Smalltalk[2]	*[2]	*[2]	*[2]	*[2]	*[2]	_	_	_	_	
5-4	181-184	nun	*[2]	Smalltalk[2]	*[2]	*[2]	*[2]	*[2]	*[2]	_	_	_	_	
5-5	185-188	Sie	*[2]	Smalltalk[2]	*[2]	*[2]	*[2]	*[2]	*[2]	_	_	_	_	
5-6	189-203	kennenzulernen	*[2]	Smalltalk[2]	*[2]	*[2]	*[2]	*[2]	*[2]	_	_	_	_	
5-7	203-204	.	*[2]	Smalltalk[2]	*[2]	*[2]	*[2]	*[2]	*[2]	_	_	_	_	

#Text=Mit freundlichen Grüßen, Jana Krasny
6-1	205-208	Mit	*[3]	*[3]	*[3]	*[3]	*[3]	*[3]	Sonstiges[3]	_	_	_	_	
6-2	209-221	freundlichen	*[3]	*[3]	*[3]	*[3]	*[3]	*[3]	Sonstiges[3]	_	_	_	_	
6-3	222-228	Grüßen	*[3]	*[3]	*[3]	*[3]	*[3]	*[3]	Sonstiges[3]	_	_	_	_	
6-4	228-229	,	*[3]	*[3]	*[3]	*[3]	*[3]	*[3]	Sonstiges[3]	_	_	_	_	
6-5	230-234	Jana	*[3]	*[3]	*[3]	*[3]	*[3]	*[3]	Sonstiges[3]	_	_	_	_	
6-6	235-241	Krasny	*[3]	*[3]	*[3]	*[3]	*[3]	*[3]	Sonstiges[3]	_	_	_	_	

#Text=L: Ich hoffe es geht Ihnen gut und Sie haben sich schon eingelebt.
7-1	242-243	L	_	_	_	_	_	_	_	_	_	_	_	
7-2	243-244	:	_	_	_	_	_	_	_	_	_	_	_	
7-3	245-248	Ich	*[4]	*[4]	*[4]	*[4]	Informationsphase[4]	*[4]	*[4]	*[19]	*[19]	*[19]	Statement[19]	
7-4	249-254	hoffe	*[4]	*[4]	*[4]	*[4]	Informationsphase[4]	*[4]	*[4]	*[19]	*[19]	*[19]	Statement[19]	
7-5	255-257	es	*[4]	*[4]	*[4]	*[4]	Informationsphase[4]	*[4]	*[4]	*[19]	*[19]	*[19]	Statement[19]	
7-6	258-262	geht	*[4]	*[4]	*[4]	*[4]	Informationsphase[4]	*[4]	*[4]	*[19]	*[19]	*[19]	Statement[19]	
7-7	263-268	Ihnen	*[4]	*[4]	*[4]	*[4]	Informationsphase[4]	*[4]	*[4]	*[19]	*[19]	*[19]	Statement[19]	
7-8	269-272	gut	*[4]	*[4]	*[4]	*[4]	Informationsphase[4]	*[4]	*[4]	*[19]	*[19]	*[19]	Statement[19]	
7-9	273-276	und	*[4]	*[4]	*[4]	*[4]	Informationsphase[4]	*[4]	*[4]	*[19]	*[19]	*[19]	Statement[19]	
7-10	277-280	Sie	*[4]	*[4]	*[4]	*[4]	Informationsphase[4]	*[4]	*[4]	*[19]	*[19]	*[19]	Statement[19]	
7-11	281-286	haben	*[4]	*[4]	*[4]	*[4]	Informationsphase[4]	*[4]	*[4]	*[19]	*[19]	*[19]	Statement[19]	
7-12	287-291	sich	*[4]	*[4]	*[4]	*[4]	Informationsphase[4]	*[4]	*[4]	*[19]	*[19]	*[19]	Statement[19]	
7-13	292-297	schon	*[4]	*[4]	*[4]	*[4]	Informationsphase[4]	*[4]	*[4]	*[19]	*[19]	*[19]	Statement[19]	
7-14	298-307	eingelebt	*[4]	*[4]	*[4]	*[4]	Informationsphase[4]	*[4]	*[4]	*[19]	*[19]	*[19]	Statement[19]	
7-15	307-308	.	*[4]	*[4]	*[4]	*[4]	Informationsphase[4]	*[4]	*[4]	*[19]	*[19]	*[19]	Statement[19]	

#Text=Daniil findet sich bereits gut in der Klasse zurecht.
8-1	309-315	Daniil	*[4]	*[4]	*[4]	*[4]	Informationsphase[4]	*[4]	*[4]	_	_	_	_	
8-2	316-322	findet	*[4]	*[4]	*[4]	*[4]	Informationsphase[4]	*[4]	*[4]	_	_	_	_	
8-3	323-327	sich	*[4]	*[4]	*[4]	*[4]	Informationsphase[4]	*[4]	*[4]	_	_	_	_	
8-4	328-335	bereits	*[4]	*[4]	*[4]	*[4]	Informationsphase[4]	*[4]	*[4]	_	_	_	_	
8-5	336-339	gut	*[4]	*[4]	*[4]	*[4]	Informationsphase[4]	*[4]	*[4]	_	_	_	_	
8-6	340-342	in	*[4]	*[4]	*[4]	*[4]	Informationsphase[4]	*[4]	*[4]	_	_	_	_	
8-7	343-346	der	*[4]	*[4]	*[4]	*[4]	Informationsphase[4]	*[4]	*[4]	_	_	_	_	
8-8	347-353	Klasse	*[4]	*[4]	*[4]	*[4]	Informationsphase[4]	*[4]	*[4]	_	_	_	_	
8-9	354-361	zurecht	*[4]	*[4]	*[4]	*[4]	Informationsphase[4]	*[4]	*[4]	_	_	_	_	
8-10	361-362	.	*[4]	*[4]	*[4]	*[4]	Informationsphase[4]	*[4]	*[4]	_	_	_	_	

#Text=Welchen Eindruck macht Daniil auf Sie?
9-1	363-370	Welchen	*[4]	*[4]	*[4]	*[4]	Informationsphase[4]	*[4]	*[4]	*[20]	*[20]	*[20]	Weiterführende Frage[20]	
9-2	371-379	Eindruck	*[4]	*[4]	*[4]	*[4]	Informationsphase[4]	*[4]	*[4]	*[20]	*[20]	*[20]	Weiterführende Frage[20]	
9-3	380-385	macht	*[4]	*[4]	*[4]	*[4]	Informationsphase[4]	*[4]	*[4]	*[20]	*[20]	*[20]	Weiterführende Frage[20]	
9-4	386-392	Daniil	*[4]	*[4]	*[4]	*[4]	Informationsphase[4]	*[4]	*[4]	*[20]	*[20]	*[20]	Weiterführende Frage[20]	
9-5	393-396	auf	*[4]	*[4]	*[4]	*[4]	Informationsphase[4]	*[4]	*[4]	*[20]	*[20]	*[20]	Weiterführende Frage[20]	
9-6	397-400	Sie	*[4]	*[4]	*[4]	*[4]	Informationsphase[4]	*[4]	*[4]	*[20]	*[20]	*[20]	Weiterführende Frage[20]	
9-7	400-401	?	*[4]	*[4]	*[4]	*[4]	Informationsphase[4]	*[4]	*[4]	*[20]	*[20]	*[20]	Weiterführende Frage[20]	

#Text=Geht er gerne in die Schule?
10-1	402-406	Geht	*[4]	*[4]	*[4]	*[4]	Informationsphase[4]	*[4]	*[4]	*[21]	*[21]	*[21]	Weiterführende Frage[21]	
10-2	407-409	er	*[4]	*[4]	*[4]	*[4]	Informationsphase[4]	*[4]	*[4]	*[21]	*[21]	*[21]	Weiterführende Frage[21]	
10-3	410-415	gerne	*[4]	*[4]	*[4]	*[4]	Informationsphase[4]	*[4]	*[4]	*[21]	*[21]	*[21]	Weiterführende Frage[21]	
10-4	416-418	in	*[4]	*[4]	*[4]	*[4]	Informationsphase[4]	*[4]	*[4]	*[21]	*[21]	*[21]	Weiterführende Frage[21]	
10-5	419-422	die	*[4]	*[4]	*[4]	*[4]	Informationsphase[4]	*[4]	*[4]	*[21]	*[21]	*[21]	Weiterführende Frage[21]	
10-6	423-429	Schule	*[4]	*[4]	*[4]	*[4]	Informationsphase[4]	*[4]	*[4]	*[21]	*[21]	*[21]	Weiterführende Frage[21]	
10-7	429-430	?	*[4]	*[4]	*[4]	*[4]	Informationsphase[4]	*[4]	*[4]	*[21]	*[21]	*[21]	Weiterführende Frage[21]	

#Text=E: Mir geht es sehr gut, danke.
11-1	431-432	E	_	_	_	_	_	_	_	_	_	_	_	
11-2	432-433	:	_	_	_	_	_	_	_	_	_	_	_	
11-3	434-437	Mir	*[5]	*[5]	*[5]	*[5]	Informationsphase[5]	*[5]	*[5]	_	_	_	_	
11-4	438-442	geht	*[5]	*[5]	*[5]	*[5]	Informationsphase[5]	*[5]	*[5]	_	_	_	_	
11-5	443-445	es	*[5]	*[5]	*[5]	*[5]	Informationsphase[5]	*[5]	*[5]	_	_	_	_	
11-6	446-450	sehr	*[5]	*[5]	*[5]	*[5]	Informationsphase[5]	*[5]	*[5]	_	_	_	_	
11-7	451-454	gut	*[5]	*[5]	*[5]	*[5]	Informationsphase[5]	*[5]	*[5]	_	_	_	_	
11-8	454-455	,	*[5]	*[5]	*[5]	*[5]	Informationsphase[5]	*[5]	*[5]	_	_	_	_	
11-9	456-461	danke	*[5]	*[5]	*[5]	*[5]	Informationsphase[5]	*[5]	*[5]	_	_	_	_	
11-10	461-462	.	*[5]	*[5]	*[5]	*[5]	Informationsphase[5]	*[5]	*[5]	_	_	_	_	

#Text=Wie geht es Ihnen?
12-1	463-466	Wie	*[5]	*[5]	*[5]	*[5]	Informationsphase[5]	*[5]	*[5]	_	_	_	_	
12-2	467-471	geht	*[5]	*[5]	*[5]	*[5]	Informationsphase[5]	*[5]	*[5]	_	_	_	_	
12-3	472-474	es	*[5]	*[5]	*[5]	*[5]	Informationsphase[5]	*[5]	*[5]	_	_	_	_	
12-4	475-480	Ihnen	*[5]	*[5]	*[5]	*[5]	Informationsphase[5]	*[5]	*[5]	_	_	_	_	
12-5	480-481	?	*[5]	*[5]	*[5]	*[5]	Informationsphase[5]	*[5]	*[5]	_	_	_	_	

#Text=Mit Daniil rede ich nicht allzu viel über die Schule, da ich selbst sehr beschäftigt bin und immer erst abends nachhause komme.
13-1	482-485	Mit	*[5]	*[5]	*[5]	*[5]	Informationsphase[5]	*[5]	*[5]	_	_	_	_	
13-2	486-492	Daniil	*[5]	*[5]	*[5]	*[5]	Informationsphase[5]	*[5]	*[5]	_	_	_	_	
13-3	493-497	rede	*[5]	*[5]	*[5]	*[5]	Informationsphase[5]	*[5]	*[5]	_	_	_	_	
13-4	498-501	ich	*[5]	*[5]	*[5]	*[5]	Informationsphase[5]	*[5]	*[5]	_	_	_	_	
13-5	502-507	nicht	*[5]	*[5]	*[5]	*[5]	Informationsphase[5]	*[5]	*[5]	_	_	_	_	
13-6	508-513	allzu	*[5]	*[5]	*[5]	*[5]	Informationsphase[5]	*[5]	*[5]	_	_	_	_	
13-7	514-518	viel	*[5]	*[5]	*[5]	*[5]	Informationsphase[5]	*[5]	*[5]	_	_	_	_	
13-8	519-523	über	*[5]	*[5]	*[5]	*[5]	Informationsphase[5]	*[5]	*[5]	_	_	_	_	
13-9	524-527	die	*[5]	*[5]	*[5]	*[5]	Informationsphase[5]	*[5]	*[5]	_	_	_	_	
13-10	528-534	Schule	*[5]	*[5]	*[5]	*[5]	Informationsphase[5]	*[5]	*[5]	_	_	_	_	
13-11	534-535	,	*[5]	*[5]	*[5]	*[5]	Informationsphase[5]	*[5]	*[5]	_	_	_	_	
13-12	536-538	da	*[5]	*[5]	*[5]	*[5]	Informationsphase[5]	*[5]	*[5]	_	_	_	_	
13-13	539-542	ich	*[5]	*[5]	*[5]	*[5]	Informationsphase[5]	*[5]	*[5]	_	_	_	_	
13-14	543-549	selbst	*[5]	*[5]	*[5]	*[5]	Informationsphase[5]	*[5]	*[5]	_	_	_	_	
13-15	550-554	sehr	*[5]	*[5]	*[5]	*[5]	Informationsphase[5]	*[5]	*[5]	_	_	_	_	
13-16	555-566	beschäftigt	*[5]	*[5]	*[5]	*[5]	Informationsphase[5]	*[5]	*[5]	_	_	_	_	
13-17	567-570	bin	*[5]	*[5]	*[5]	*[5]	Informationsphase[5]	*[5]	*[5]	_	_	_	_	
13-18	571-574	und	*[5]	*[5]	*[5]	*[5]	Informationsphase[5]	*[5]	*[5]	_	_	_	_	
13-19	575-580	immer	*[5]	*[5]	*[5]	*[5]	Informationsphase[5]	*[5]	*[5]	_	_	_	_	
13-20	581-585	erst	*[5]	*[5]	*[5]	*[5]	Informationsphase[5]	*[5]	*[5]	_	_	_	_	
13-21	586-592	abends	*[5]	*[5]	*[5]	*[5]	Informationsphase[5]	*[5]	*[5]	_	_	_	_	
13-22	593-602	nachhause	*[5]	*[5]	*[5]	*[5]	Informationsphase[5]	*[5]	*[5]	_	_	_	_	
13-23	603-608	komme	*[5]	*[5]	*[5]	*[5]	Informationsphase[5]	*[5]	*[5]	_	_	_	_	
13-24	608-609	.	*[5]	*[5]	*[5]	*[5]	Informationsphase[5]	*[5]	*[5]	_	_	_	_	

#Text=Jedoch hat er sich bisher noch nicht beschwert und ich habe das Gefühl er ist recht zufrieden mit der Schule.
14-1	610-616	Jedoch	*[5]	*[5]	*[5]	*[5]	Informationsphase[5]	*[5]	*[5]	_	_	_	_	
14-2	617-620	hat	*[5]	*[5]	*[5]	*[5]	Informationsphase[5]	*[5]	*[5]	_	_	_	_	
14-3	621-623	er	*[5]	*[5]	*[5]	*[5]	Informationsphase[5]	*[5]	*[5]	_	_	_	_	
14-4	624-628	sich	*[5]	*[5]	*[5]	*[5]	Informationsphase[5]	*[5]	*[5]	_	_	_	_	
14-5	629-635	bisher	*[5]	*[5]	*[5]	*[5]	Informationsphase[5]	*[5]	*[5]	_	_	_	_	
14-6	636-640	noch	*[5]	*[5]	*[5]	*[5]	Informationsphase[5]	*[5]	*[5]	_	_	_	_	
14-7	641-646	nicht	*[5]	*[5]	*[5]	*[5]	Informationsphase[5]	*[5]	*[5]	_	_	_	_	
14-8	647-656	beschwert	*[5]	*[5]	*[5]	*[5]	Informationsphase[5]	*[5]	*[5]	_	_	_	_	
14-9	657-660	und	*[5]	*[5]	*[5]	*[5]	Informationsphase[5]	*[5]	*[5]	_	_	_	_	
14-10	661-664	ich	*[5]	*[5]	*[5]	*[5]	Informationsphase[5]	*[5]	*[5]	_	_	_	_	
14-11	665-669	habe	*[5]	*[5]	*[5]	*[5]	Informationsphase[5]	*[5]	*[5]	_	_	_	_	
14-12	670-673	das	*[5]	*[5]	*[5]	*[5]	Informationsphase[5]	*[5]	*[5]	_	_	_	_	
14-13	674-680	Gefühl	*[5]	*[5]	*[5]	*[5]	Informationsphase[5]	*[5]	*[5]	_	_	_	_	
14-14	681-683	er	*[5]	*[5]	*[5]	*[5]	Informationsphase[5]	*[5]	*[5]	_	_	_	_	
14-15	684-687	ist	*[5]	*[5]	*[5]	*[5]	Informationsphase[5]	*[5]	*[5]	_	_	_	_	
14-16	688-693	recht	*[5]	*[5]	*[5]	*[5]	Informationsphase[5]	*[5]	*[5]	_	_	_	_	
14-17	694-703	zufrieden	*[5]	*[5]	*[5]	*[5]	Informationsphase[5]	*[5]	*[5]	_	_	_	_	
14-18	704-707	mit	*[5]	*[5]	*[5]	*[5]	Informationsphase[5]	*[5]	*[5]	_	_	_	_	
14-19	708-711	der	*[5]	*[5]	*[5]	*[5]	Informationsphase[5]	*[5]	*[5]	_	_	_	_	
14-20	712-718	Schule	*[5]	*[5]	*[5]	*[5]	Informationsphase[5]	*[5]	*[5]	_	_	_	_	
14-21	718-719	.	*[5]	*[5]	*[5]	*[5]	Informationsphase[5]	*[5]	*[5]	_	_	_	_	

#Text=L: Das freut mich zu hören.
15-1	720-721	L	*[5]	*[5]	*[5]	*[5]	Informationsphase[5]	*[5]	*[5]	_	_	_	_	
15-2	721-722	:	*[5]	*[5]	*[5]	*[5]	Informationsphase[5]	*[5]	*[5]	_	_	_	_	
15-3	723-726	Das	*[5]	*[5]	*[5]	*[5]	Informationsphase[5]	*[5]	*[5]	*[22]	*[22]	*[22]	Statement[22]	
15-4	727-732	freut	*[5]	*[5]	*[5]	*[5]	Informationsphase[5]	*[5]	*[5]	*[22]	*[22]	*[22]	Statement[22]	
15-5	733-737	mich	*[5]	*[5]	*[5]	*[5]	Informationsphase[5]	*[5]	*[5]	*[22]	*[22]	*[22]	Statement[22]	
15-6	738-740	zu	*[5]	*[5]	*[5]	*[5]	Informationsphase[5]	*[5]	*[5]	*[22]	*[22]	*[22]	Statement[22]	
15-7	741-746	hören	*[5]	*[5]	*[5]	*[5]	Informationsphase[5]	*[5]	*[5]	*[22]	*[22]	*[22]	Statement[22]	
15-8	746-747	.	*[5]	*[5]	*[5]	*[5]	Informationsphase[5]	*[5]	*[5]	*[22]	*[22]	*[22]	Statement[22]	

#Text=Mir ist aufgefallen, dass Daniil oft müde ist und er ist schon ein paar Mal im Unterricht eingeschlafen.
16-1	748-751	Mir	*[5]	*[5]	*[5]	*[5]	Informationsphase[5]	*[5]	*[5]	_	_	_	_	
16-2	752-755	ist	*[5]	*[5]	*[5]	*[5]	Informationsphase[5]	*[5]	*[5]	_	_	_	_	
16-3	756-767	aufgefallen	*[5]	*[5]	*[5]	*[5]	Informationsphase[5]	*[5]	*[5]	_	_	_	_	
16-4	767-768	,	*[5]	*[5]	*[5]	*[5]	Informationsphase[5]	*[5]	*[5]	_	_	_	_	
16-5	769-773	dass	*[5]	*[5]	*[5]	*[5]	Informationsphase[5]	*[5]	*[5]	_	_	_	_	
16-6	774-780	Daniil	*[5]	*[5]	*[5]	*[5]	Informationsphase[5]	*[5]	*[5]	_	_	_	_	
16-7	781-784	oft	*[5]	*[5]	*[5]	*[5]	Informationsphase[5]	*[5]	*[5]	_	_	_	_	
16-8	785-789	müde	*[5]	*[5]	*[5]	*[5]	Informationsphase[5]	*[5]	*[5]	_	_	_	_	
16-9	790-793	ist	*[5]	*[5]	*[5]	*[5]	Informationsphase[5]	*[5]	*[5]	_	_	_	_	
16-10	794-797	und	*[5]	*[5]	*[5]	*[5]	Informationsphase[5]	*[5]	*[5]	_	_	_	_	
16-11	798-800	er	*[5]	*[5]	*[5]	*[5]	Informationsphase[5]	*[5]	*[5]	_	_	_	_	
16-12	801-804	ist	*[5]	*[5]	*[5]	*[5]	Informationsphase[5]	*[5]	*[5]	_	_	_	_	
16-13	805-810	schon	*[5]	*[5]	*[5]	*[5]	Informationsphase[5]	*[5]	*[5]	_	_	_	_	
16-14	811-814	ein	*[5]	*[5]	*[5]	*[5]	Informationsphase[5]	*[5]	*[5]	_	_	_	_	
16-15	815-819	paar	*[5]	*[5]	*[5]	*[5]	Informationsphase[5]	*[5]	*[5]	_	_	_	_	
16-16	820-823	Mal	*[5]	*[5]	*[5]	*[5]	Informationsphase[5]	*[5]	*[5]	_	_	_	_	
16-17	824-826	im	*[5]	*[5]	*[5]	*[5]	Informationsphase[5]	*[5]	*[5]	_	_	_	_	
16-18	827-837	Unterricht	*[5]	*[5]	*[5]	*[5]	Informationsphase[5]	*[5]	*[5]	_	_	_	_	
16-19	838-851	eingeschlafen	*[5]	*[5]	*[5]	*[5]	Informationsphase[5]	*[5]	*[5]	_	_	_	_	
16-20	851-852	.	*[5]	*[5]	*[5]	*[5]	Informationsphase[5]	*[5]	*[5]	_	_	_	_	

#Text=Fällt es ihm
17-1	853-858	Fällt	*[5]	*[5]	*[5]	*[5]	Informationsphase[5]	*[5]	*[5]	_	_	_	_	
17-2	859-861	es	*[5]	*[5]	*[5]	*[5]	Informationsphase[5]	*[5]	*[5]	_	_	_	_	
17-3	862-865	ihm	*[5]	*[5]	*[5]	*[5]	Informationsphase[5]	*[5]	*[5]	_	_	_	_	

#Text=Haben Sie eine Idee woran das liegen könnte?
18-1	866-871	Haben	*[5]	*[5]	*[5]	*[5]	Informationsphase[5]	*[5]	*[5]	*[23]	*[23]	*[23]	Klärende Frage[23]	
18-2	872-875	Sie	*[5]	*[5]	*[5]	*[5]	Informationsphase[5]	*[5]	*[5]	*[23]	*[23]	*[23]	Klärende Frage[23]	
18-3	876-880	eine	*[5]	*[5]	*[5]	*[5]	Informationsphase[5]	*[5]	*[5]	*[23]	*[23]	*[23]	Klärende Frage[23]	
18-4	881-885	Idee	*[5]	*[5]	*[5]	*[5]	Informationsphase[5]	*[5]	*[5]	*[23]	*[23]	*[23]	Klärende Frage[23]	
18-5	886-891	woran	*[5]	*[5]	*[5]	*[5]	Informationsphase[5]	*[5]	*[5]	*[23]	*[23]	*[23]	Klärende Frage[23]	
18-6	892-895	das	*[5]	*[5]	*[5]	*[5]	Informationsphase[5]	*[5]	*[5]	*[23]	*[23]	*[23]	Klärende Frage[23]	
18-7	896-902	liegen	*[5]	*[5]	*[5]	*[5]	Informationsphase[5]	*[5]	*[5]	*[23]	*[23]	*[23]	Klärende Frage[23]	
18-8	903-909	könnte	*[5]	*[5]	*[5]	*[5]	Informationsphase[5]	*[5]	*[5]	*[23]	*[23]	*[23]	Klärende Frage[23]	
18-9	909-910	?	*[5]	*[5]	*[5]	*[5]	Informationsphase[5]	*[5]	*[5]	*[23]	*[23]	*[23]	Klärende Frage[23]	

#Text=E: Ich selbst besuche im Moment eine Abendschule und komme immer erst am späten Abend nachhause.
19-1	911-912	E	*[5]	*[5]	*[5]	*[5]	Informationsphase[5]	*[5]	*[5]	_	_	_	_	
19-2	912-913	:	*[5]	*[5]	*[5]	*[5]	Informationsphase[5]	*[5]	*[5]	_	_	_	_	
19-3	914-917	Ich	*[5]	*[5]	*[5]	*[5]	Informationsphase[5]	*[5]	*[5]	_	_	_	_	
19-4	918-924	selbst	*[5]	*[5]	*[5]	*[5]	Informationsphase[5]	*[5]	*[5]	_	_	_	_	
19-5	925-932	besuche	*[5]	*[5]	*[5]	*[5]	Informationsphase[5]	*[5]	*[5]	_	_	_	_	
19-6	933-935	im	*[5]	*[5]	*[5]	*[5]	Informationsphase[5]	*[5]	*[5]	_	_	_	_	
19-7	936-942	Moment	*[5]	*[5]	*[5]	*[5]	Informationsphase[5]	*[5]	*[5]	_	_	_	_	
19-8	943-947	eine	*[5]	*[5]	*[5]	*[5]	Informationsphase[5]	*[5]	*[5]	_	_	_	_	
19-9	948-959	Abendschule	*[5]	*[5]	*[5]	*[5]	Informationsphase[5]	*[5]	*[5]	_	_	_	_	
19-10	960-963	und	*[5]	*[5]	*[5]	*[5]	Informationsphase[5]	*[5]	*[5]	_	_	_	_	
19-11	964-969	komme	*[5]	*[5]	*[5]	*[5]	Informationsphase[5]	*[5]	*[5]	_	_	_	_	
19-12	970-975	immer	*[5]	*[5]	*[5]	*[5]	Informationsphase[5]	*[5]	*[5]	_	_	_	_	
19-13	976-980	erst	*[5]	*[5]	*[5]	*[5]	Informationsphase[5]	*[5]	*[5]	_	_	_	_	
19-14	981-983	am	*[5]	*[5]	*[5]	*[5]	Informationsphase[5]	*[5]	*[5]	_	_	_	_	
19-15	984-990	späten	*[5]	*[5]	*[5]	*[5]	Informationsphase[5]	*[5]	*[5]	_	_	_	_	
19-16	991-996	Abend	*[5]	*[5]	*[5]	*[5]	Informationsphase[5]	*[5]	*[5]	_	_	_	_	
19-17	997-1006	nachhause	*[5]	*[5]	*[5]	*[5]	Informationsphase[5]	*[5]	*[5]	_	_	_	_	
19-18	1006-1007	.	*[5]	*[5]	*[5]	*[5]	Informationsphase[5]	*[5]	*[5]	_	_	_	_	

#Text=In dieser Zeit beschäftigt sich mein Sohn selbst mit dem Tablet, wenn ich dann wieder zuhause bin essen wir gemeinsam zu Abend.
20-1	1008-1010	In	*[5]	*[5]	*[5]	*[5]	Informationsphase[5]	*[5]	*[5]	_	_	_	_	
