#FORMAT=WebAnno TSV 3.3
#T_SP=webanno.custom.Gesprchsphasen|Abschlussphase|Anfangsphase|Argumentationsphase|Beschlussphase|Informationsphase|Kommentar|Sonstiges
#T_SP=webanno.custom.Gesprchstechniken|Kommentar|Paraphrasieren|Strukturieren|Verbalisieren


#Text=E: Soll ich jetzt hier bestätigen, oder ich mache schnell?
4-10	199-202	auf	*[4]	Smalltalk[4]	*[4]	*[4]	*[4]	*[4]	*[4]	_	_	_	_	
4-11	203-207	mich	*[4]	Smalltalk[4]	*[4]	*[4]	*[4]	*[4]	*[4]	_	_	_	_	
4-12	208-219	eingegangen	*[4]	Smalltalk[4]	*[4]	*[4]	*[4]	*[4]	*[4]	_	_	_	_	
4-13	220-224	sind	*[4]	Smalltalk[4]	*[4]	*[4]	*[4]	*[4]	*[4]	_	_	_	_	
4-14	224-225	.	*[4]	Smalltalk[4]	*[4]	*[4]	*[4]	*[4]	*[4]	_	_	_	_	

#Text=E: Also mir geht es gerade ziemlich gut tatsächlich.
5-1	226-227	E	_	_	_	_	_	_	_	_	_	_	_	
5-2	227-228	:	_	_	_	_	_	_	_	_	_	_	_	
5-3	229-233	Also	*[5]	Smalltalk[5]	*[5]	*[5]	*[5]	*[5]	*[5]	_	_	_	_	
5-4	234-237	mir	*[5]	Smalltalk[5]	*[5]	*[5]	*[5]	*[5]	*[5]	_	_	_	_	
5-5	238-242	geht	*[5]	Smalltalk[5]	*[5]	*[5]	*[5]	*[5]	*[5]	_	_	_	_	
5-6	243-245	es	*[5]	Smalltalk[5]	*[5]	*[5]	*[5]	*[5]	*[5]	_	_	_	_	
5-7	246-252	gerade	*[5]	Smalltalk[5]	*[5]	*[5]	*[5]	*[5]	*[5]	_	_	_	_	
5-8	253-261	ziemlich	*[5]	Smalltalk[5]	*[5]	*[5]	*[5]	*[5]	*[5]	_	_	_	_	
5-9	262-265	gut	*[5]	Smalltalk[5]	*[5]	*[5]	*[5]	*[5]	*[5]	_	_	_	_	
5-10	266-277	tatsächlich	*[5]	Smalltalk[5]	*[5]	*[5]	*[5]	*[5]	*[5]	_	_	_	_	
5-11	277-278	.	*[5]	Smalltalk[5]	*[5]	*[5]	*[5]	*[5]	*[5]	_	_	_	_	

#Text=E: Ich habe viel Freude in letzter Zeit bei meinem Sohn.
6-1	279-280	E	*[5]	Smalltalk[5]	*[5]	*[5]	*[5]	*[5]	*[5]	_	_	_	_	
6-2	280-281	:	*[5]	Smalltalk[5]	*[5]	*[5]	*[5]	*[5]	*[5]	_	_	_	_	
6-3	282-285	Ich	*[5]	Smalltalk[5]	*[5]	*[5]	*[5]	*[5]	*[5]	_	_	_	_	
6-4	286-290	habe	*[5]	Smalltalk[5]	*[5]	*[5]	*[5]	*[5]	*[5]	_	_	_	_	
6-5	291-295	viel	*[5]	Smalltalk[5]	*[5]	*[5]	*[5]	*[5]	*[5]	_	_	_	_	
6-6	296-302	Freude	*[5]	Smalltalk[5]	*[5]	*[5]	*[5]	*[5]	*[5]	_	_	_	_	
6-7	303-305	in	*[5]	Smalltalk[5]	*[5]	*[5]	*[5]	*[5]	*[5]	_	_	_	_	
6-8	306-313	letzter	*[5]	Smalltalk[5]	*[5]	*[5]	*[5]	*[5]	*[5]	_	_	_	_	
6-9	314-318	Zeit	*[5]	Smalltalk[5]	*[5]	*[5]	*[5]	*[5]	*[5]	_	_	_	_	
6-10	319-322	bei	*[5]	Smalltalk[5]	*[5]	*[5]	*[5]	*[5]	*[5]	_	_	_	_	
6-11	323-329	meinem	*[5]	Smalltalk[5]	*[5]	*[5]	*[5]	*[5]	*[5]	_	_	_	_	
6-12	330-334	Sohn	*[5]	Smalltalk[5]	*[5]	*[5]	*[5]	*[5]	*[5]	_	_	_	_	
6-13	334-335	.	*[5]	Smalltalk[5]	*[5]	*[5]	*[5]	*[5]	*[5]	_	_	_	_	

#Text=E: Allerdings, es ist halt so, wie ich bereits angeschrieben habe,
7-1	336-337	E	_	_	_	_	_	_	_	_	_	_	_	
7-2	337-338	:	_	_	_	_	_	_	_	_	_	_	_	
7-3	339-349	Allerdings	*[6]	Inhaltlicher Rahmen[6]	*[6]	*[6]	*[6]	*[6]	*[6]	_	_	_	_	
7-4	349-350	,	*[6]	Inhaltlicher Rahmen[6]	*[6]	*[6]	*[6]	*[6]	*[6]	_	_	_	_	
7-5	351-353	es	*[6]	Inhaltlicher Rahmen[6]	*[6]	*[6]	*[6]	*[6]	*[6]	_	_	_	_	
7-6	354-357	ist	*[6]	Inhaltlicher Rahmen[6]	*[6]	*[6]	*[6]	*[6]	*[6]	_	_	_	_	
7-7	358-362	halt	*[6]	Inhaltlicher Rahmen[6]	*[6]	*[6]	*[6]	*[6]	*[6]	_	_	_	_	
7-8	363-365	so	*[6]	Inhaltlicher Rahmen[6]	*[6]	*[6]	*[6]	*[6]	*[6]	_	_	_	_	
7-9	365-366	,	*[6]	Inhaltlicher Rahmen[6]	*[6]	*[6]	*[6]	*[6]	*[6]	_	_	_	_	
7-10	367-370	wie	*[6]	Inhaltlicher Rahmen[6]	*[6]	*[6]	*[6]	*[6]	*[6]	_	_	_	_	
7-11	371-374	ich	*[6]	Inhaltlicher Rahmen[6]	*[6]	*[6]	*[6]	*[6]	*[6]	_	_	_	_	
7-12	375-382	bereits	*[6]	Inhaltlicher Rahmen[6]	*[6]	*[6]	*[6]	*[6]	*[6]	_	_	_	_	
7-13	383-396	angeschrieben	*[6]	Inhaltlicher Rahmen[6]	*[6]	*[6]	*[6]	*[6]	*[6]	_	_	_	_	
7-14	397-401	habe	*[6]	Inhaltlicher Rahmen[6]	*[6]	*[6]	*[6]	*[6]	*[6]	_	_	_	_	
7-15	401-402	,	*[6]	Inhaltlicher Rahmen[6]	*[6]	*[6]	*[6]	*[6]	*[6]	_	_	_	_	

#Text=E: Der ist halt ein sehr intelligenter Mensch und ich finde, das darf ich auch so sagen über ihn.
8-1	403-404	E	_	_	_	_	_	_	_	_	_	_	_	
8-2	404-405	:	_	_	_	_	_	_	_	_	_	_	_	
8-3	406-409	Der	*[7]	*[7]	*[7]	*[7]	Informationsphase[7]	*[7]	*[7]	_	_	_	_	
8-4	410-413	ist	*[7]	*[7]	*[7]	*[7]	Informationsphase[7]	*[7]	*[7]	_	_	_	_	
8-5	414-418	halt	*[7]	*[7]	*[7]	*[7]	Informationsphase[7]	*[7]	*[7]	_	_	_	_	
8-6	419-422	ein	*[7]	*[7]	*[7]	*[7]	Informationsphase[7]	*[7]	*[7]	_	_	_	_	
8-7	423-427	sehr	*[7]	*[7]	*[7]	*[7]	Informationsphase[7]	*[7]	*[7]	_	_	_	_	
8-8	428-441	intelligenter	*[7]	*[7]	*[7]	*[7]	Informationsphase[7]	*[7]	*[7]	_	_	_	_	
8-9	442-448	Mensch	*[7]	*[7]	*[7]	*[7]	Informationsphase[7]	*[7]	*[7]	_	_	_	_	
8-10	449-452	und	*[7]	*[7]	*[7]	*[7]	Informationsphase[7]	*[7]	*[7]	_	_	_	_	
8-11	453-456	ich	*[7]	*[7]	*[7]	*[7]	Informationsphase[7]	*[7]	*[7]	_	_	_	_	
8-12	457-462	finde	*[7]	*[7]	*[7]	*[7]	Informationsphase[7]	*[7]	*[7]	_	_	_	_	
8-13	462-463	,	*[7]	*[7]	*[7]	*[7]	Informationsphase[7]	*[7]	*[7]	_	_	_	_	
8-14	464-467	das	*[7]	*[7]	*[7]	*[7]	Informationsphase[7]	*[7]	*[7]	_	_	_	_	
8-15	468-472	darf	*[7]	*[7]	*[7]	*[7]	Informationsphase[7]	*[7]	*[7]	_	_	_	_	
8-16	473-476	ich	*[7]	*[7]	*[7]	*[7]	Informationsphase[7]	*[7]	*[7]	_	_	_	_	
8-17	477-481	auch	*[7]	*[7]	*[7]	*[7]	Informationsphase[7]	*[7]	*[7]	_	_	_	_	
8-18	482-484	so	*[7]	*[7]	*[7]	*[7]	Informationsphase[7]	*[7]	*[7]	_	_	_	_	
8-19	485-490	sagen	*[7]	*[7]	*[7]	*[7]	Informationsphase[7]	*[7]	*[7]	_	_	_	_	
8-20	491-495	über	*[7]	*[7]	*[7]	*[7]	Informationsphase[7]	*[7]	*[7]	_	_	_	_	
8-21	496-499	ihn	*[7]	*[7]	*[7]	*[7]	Informationsphase[7]	*[7]	*[7]	_	_	_	_	
8-22	499-500	.	*[7]	*[7]	*[7]	*[7]	Informationsphase[7]	*[7]	*[7]	_	_	_	_	

#Text=E: Ich finde, sie machen das super als Lehrkraft.
9-1	501-502	E	_	_	_	_	_	_	_	_	_	_	_	
9-2	502-503	:	_	_	_	_	_	_	_	_	_	_	_	
9-3	504-507	Ich	*[8]	*[8]	*[8]	*[8]	Informationsphase[8]	*[8]	*[8]	_	_	_	_	
9-4	508-513	finde	*[8]	*[8]	*[8]	*[8]	Informationsphase[8]	*[8]	*[8]	_	_	_	_	
9-5	513-514	,	*[8]	*[8]	*[8]	*[8]	Informationsphase[8]	*[8]	*[8]	_	_	_	_	
9-6	515-518	sie	*[8]	*[8]	*[8]	*[8]	Informationsphase[8]	*[8]	*[8]	_	_	_	_	
9-7	519-525	machen	*[8]	*[8]	*[8]	*[8]	Informationsphase[8]	*[8]	*[8]	_	_	_	_	
9-8	526-529	das	*[8]	*[8]	*[8]	*[8]	Informationsphase[8]	*[8]	*[8]	_	_	_	_	
9-9	530-535	super	*[8]	*[8]	*[8]	*[8]	Informationsphase[8]	*[8]	*[8]	_	_	_	_	
9-10	536-539	als	*[8]	*[8]	*[8]	*[8]	Informationsphase[8]	*[8]	*[8]	_	_	_	_	
9-11	540-549	Lehrkraft	*[8]	*[8]	*[8]	*[8]	Informationsphase[8]	*[8]	*[8]	_	_	_	_	
9-12	549-550	.	*[8]	*[8]	*[8]	*[8]	Informationsphase[8]	*[8]	*[8]	_	_	_	_	

#Text=E: Ich höre wirklich Gutes über sie.
10-1	551-552	E	_	_	_	_	_	_	_	_	_	_	_	
10-2	552-553	:	_	_	_	_	_	_	_	_	_	_	_	
10-3	554-557	Ich	*[9]	*[9]	*[9]	*[9]	Informationsphase[9]	*[9]	*[9]	_	_	_	_	
10-4	558-562	höre	*[9]	*[9]	*[9]	*[9]	Informationsphase[9]	*[9]	*[9]	_	_	_	_	
10-5	563-571	wirklich	*[9]	*[9]	*[9]	*[9]	Informationsphase[9]	*[9]	*[9]	_	_	_	_	
10-6	572-577	Gutes	*[9]	*[9]	*[9]	*[9]	Informationsphase[9]	*[9]	*[9]	_	_	_	_	
10-7	578-582	über	*[9]	*[9]	*[9]	*[9]	Informationsphase[9]	*[9]	*[9]	_	_	_	_	
10-8	583-586	sie	*[9]	*[9]	*[9]	*[9]	Informationsphase[9]	*[9]	*[9]	_	_	_	_	
10-9	586-587	.	*[9]	*[9]	*[9]	*[9]	Informationsphase[9]	*[9]	*[9]	_	_	_	_	

#Text=E: Aber es geht mir halt, ich habe ein bisschen so das Gefühl, dass mein Sohn unterfordert ist, weil er halt so intelligent ist in der ersten Klasse.
11-1	588-589	E	_	_	_	_	_	_	_	_	_	_	_	
11-2	589-590	:	_	_	_	_	_	_	_	_	_	_	_	
11-3	591-595	Aber	*[10]	*[10]	*[10]	*[10]	Informationsphase[10]	*[10]	*[10]	_	_	_	_	
11-4	596-598	es	*[10]	*[10]	*[10]	*[10]	Informationsphase[10]	*[10]	*[10]	_	_	_	_	
11-5	599-603	geht	*[10]	*[10]	*[10]	*[10]	Informationsphase[10]	*[10]	*[10]	_	_	_	_	
11-6	604-607	mir	*[10]	*[10]	*[10]	*[10]	Informationsphase[10]	*[10]	*[10]	_	_	_	_	
11-7	608-612	halt	*[10]	*[10]	*[10]	*[10]	Informationsphase[10]	*[10]	*[10]	_	_	_	_	
11-8	612-613	,	*[10]	*[10]	*[10]	*[10]	Informationsphase[10]	*[10]	*[10]	_	_	_	_	
11-9	614-617	ich	*[10]	*[10]	*[10]	*[10]	Informationsphase[10]	*[10]	*[10]	_	_	_	_	
11-10	618-622	habe	*[10]	*[10]	*[10]	*[10]	Informationsphase[10]	*[10]	*[10]	_	_	_	_	
11-11	623-626	ein	*[10]	*[10]	*[10]	*[10]	Informationsphase[10]	*[10]	*[10]	_	_	_	_	
11-12	627-635	bisschen	*[10]	*[10]	*[10]	*[10]	Informationsphase[10]	*[10]	*[10]	_	_	_	_	
11-13	636-638	so	*[10]	*[10]	*[10]	*[10]	Informationsphase[10]	*[10]	*[10]	_	_	_	_	
11-14	639-642	das	*[10]	*[10]	*[10]	*[10]	Informationsphase[10]	*[10]	*[10]	_	_	_	_	
11-15	643-649	Gefühl	*[10]	*[10]	*[10]	*[10]	Informationsphase[10]	*[10]	*[10]	_	_	_	_	
11-16	649-650	,	*[10]	*[10]	*[10]	*[10]	Informationsphase[10]	*[10]	*[10]	_	_	_	_	
11-17	651-655	dass	*[10]	*[10]	*[10]	*[10]	Informationsphase[10]	*[10]	*[10]	_	_	_	_	
11-18	656-660	mein	*[10]	*[10]	*[10]	*[10]	Informationsphase[10]	*[10]	*[10]	_	_	_	_	
11-19	661-665	Sohn	*[10]	*[10]	*[10]	*[10]	Informationsphase[10]	*[10]	*[10]	_	_	_	_	
11-20	666-678	unterfordert	*[10]	*[10]	*[10]	*[10]	Informationsphase[10]	*[10]	*[10]	_	_	_	_	
11-21	679-682	ist	*[10]	*[10]	*[10]	*[10]	Informationsphase[10]	*[10]	*[10]	_	_	_	_	
11-22	682-683	,	*[10]	*[10]	*[10]	*[10]	Informationsphase[10]	*[10]	*[10]	_	_	_	_	
11-23	684-688	weil	*[10]	*[10]	*[10]	*[10]	Informationsphase[10]	*[10]	*[10]	_	_	_	_	
11-24	689-691	er	*[10]	*[10]	*[10]	*[10]	Informationsphase[10]	*[10]	*[10]	_	_	_	_	
11-25	692-696	halt	*[10]	*[10]	*[10]	*[10]	Informationsphase[10]	*[10]	*[10]	_	_	_	_	
11-26	697-699	so	*[10]	*[10]	*[10]	*[10]	Informationsphase[10]	*[10]	*[10]	_	_	_	_	
11-27	700-711	intelligent	*[10]	*[10]	*[10]	*[10]	Informationsphase[10]	*[10]	*[10]	_	_	_	_	
11-28	712-715	ist	*[10]	*[10]	*[10]	*[10]	Informationsphase[10]	*[10]	*[10]	_	_	_	_	
11-29	716-718	in	*[10]	*[10]	*[10]	*[10]	Informationsphase[10]	*[10]	*[10]	_	_	_	_	
11-30	719-722	der	*[10]	*[10]	*[10]	*[10]	Informationsphase[10]	*[10]	*[10]	_	_	_	_	
11-31	723-729	ersten	*[10]	*[10]	*[10]	*[10]	Informationsphase[10]	*[10]	*[10]	_	_	_	_	
11-32	730-736	Klasse	*[10]	*[10]	*[10]	*[10]	Informationsphase[10]	*[10]	*[10]	_	_	_	_	
11-33	736-737	.	*[10]	*[10]	*[10]	*[10]	Informationsphase[10]	*[10]	*[10]	_	_	_	_	

#Text=E: Und jetzt möchte ich um ihre Meinung bitten und fragen, was sie dazu vielleicht sagen könnten.
12-1	738-739	E	_	_	_	_	_	_	_	_	_	_	_	
12-2	739-740	:	_	_	_	_	_	_	_	_	_	_	_	
12-3	741-744	Und	*[11]	*[11]	*[11]	*[11]	Informationsphase[11]	*[11]	*[11]	_	_	_	_	
12-4	745-750	jetzt	*[11]	*[11]	*[11]	*[11]	Informationsphase[11]	*[11]	*[11]	_	_	_	_	
12-5	751-757	möchte	*[11]	*[11]	*[11]	*[11]	Informationsphase[11]	*[11]	*[11]	_	_	_	_	
12-6	758-761	ich	*[11]	*[11]	*[11]	*[11]	Informationsphase[11]	*[11]	*[11]	_	_	_	_	
12-7	762-764	um	*[11]	*[11]	*[11]	*[11]	Informationsphase[11]	*[11]	*[11]	_	_	_	_	
12-8	765-769	ihre	*[11]	*[11]	*[11]	*[11]	Informationsphase[11]	*[11]	*[11]	_	_	_	_	
12-9	770-777	Meinung	*[11]	*[11]	*[11]	*[11]	Informationsphase[11]	*[11]	*[11]	_	_	_	_	
12-10	778-784	bitten	*[11]	*[11]	*[11]	*[11]	Informationsphase[11]	*[11]	*[11]	_	_	_	_	
12-11	785-788	und	*[11]	*[11]	*[11]	*[11]	Informationsphase[11]	*[11]	*[11]	_	_	_	_	
12-12	789-795	fragen	*[11]	*[11]	*[11]	*[11]	Informationsphase[11]	*[11]	*[11]	_	_	_	_	
12-13	795-796	,	*[11]	*[11]	*[11]	*[11]	Informationsphase[11]	*[11]	*[11]	_	_	_	_	
12-14	797-800	was	*[11]	*[11]	*[11]	*[11]	Informationsphase[11]	*[11]	*[11]	_	_	_	_	
12-15	801-804	sie	*[11]	*[11]	*[11]	*[11]	Informationsphase[11]	*[11]	*[11]	_	_	_	_	
12-16	805-809	dazu	*[11]	*[11]	*[11]	*[11]	Informationsphase[11]	*[11]	*[11]	_	_	_	_	
12-17	810-820	vielleicht	*[11]	*[11]	*[11]	*[11]	Informationsphase[11]	*[11]	*[11]	_	_	_	_	
12-18	821-826	sagen	*[11]	*[11]	*[11]	*[11]	Informationsphase[11]	*[11]	*[11]	_	_	_	_	
12-19	827-834	könnten	*[11]	*[11]	*[11]	*[11]	Informationsphase[11]	*[11]	*[11]	_	_	_	_	
12-20	834-835	.	*[11]	*[11]	*[11]	*[11]	Informationsphase[11]	*[11]	*[11]	_	_	_	_	

#Text=E: Ob er so etwas spricht.
13-1	836-837	E	*[11]	*[11]	*[11]	*[11]	Informationsphase[11]	*[11]	*[11]	_	_	_	_	
13-2	837-838	:	*[11]	*[11]	*[11]	*[11]	Informationsphase[11]	*[11]	*[11]	_	_	_	_	
13-3	839-841	Ob	*[11]	*[11]	*[11]	*[11]	Informationsphase[11]	*[11]	*[11]	_	_	_	_	
13-4	842-844	er	*[11]	*[11]	*[11]	*[11]	Informationsphase[11]	*[11]	*[11]	_	_	_	_	
13-5	845-847	so	*[11]	*[11]	*[11]	*[11]	Informationsphase[11]	*[11]	*[11]	_	_	_	_	
13-6	848-853	etwas	*[11]	*[11]	*[11]	*[11]	Informationsphase[11]	*[11]	*[11]	_	_	_	_	
13-7	854-861	spricht	*[11]	*[11]	*[11]	*[11]	Informationsphase[11]	*[11]	*[11]	_	_	_	_	
13-8	861-862	.	*[11]	*[11]	*[11]	*[11]	Informationsphase[11]	*[11]	*[11]	_	_	_	_	

#Text=L: Vielen Dank für das Kompliment.
14-1	863-864	L	*[11]	*[11]	*[11]	*[11]	Informationsphase[11]	*[11]	*[11]	_	_	_	_	
14-2	864-865	:	*[11]	*[11]	*[11]	*[11]	Informationsphase[11]	*[11]	*[11]	_	_	_	_	
14-3	866-872	Vielen	*[11]	*[11]	*[11]	*[11]	Informationsphase[11]	*[11]	*[11]	*[30]	*[30]	*[30]	Statement[30]	
14-4	873-877	Dank	*[11]	*[11]	*[11]	*[11]	Informationsphase[11]	*[11]	*[11]	*[30]	*[30]	*[30]	Statement[30]	
14-5	878-881	für	*[11]	*[11]	*[11]	*[11]	Informationsphase[11]	*[11]	*[11]	*[30]	*[30]	*[30]	Statement[30]	
14-6	882-885	das	*[11]	*[11]	*[11]	*[11]	Informationsphase[11]	*[11]	*[11]	*[30]	*[30]	*[30]	Statement[30]	
14-7	886-896	Kompliment	*[11]	*[11]	*[11]	*[11]	Informationsphase[11]	*[11]	*[11]	*[30]	*[30]	*[30]	Statement[30]	
14-8	896-897	.	*[11]	*[11]	*[11]	*[11]	Informationsphase[11]	*[11]	*[11]	*[30]	*[30]	*[30]	Statement[30]	

#Text=L: Mir ist das genauso aufgefallen.
15-1	898-899	L	*[11]	*[11]	*[11]	*[11]	Informationsphase[11]	*[11]	*[11]	_	_	_	_	
15-2	899-900	:	*[11]	*[11]	*[11]	*[11]	Informationsphase[11]	*[11]	*[11]	_	_	_	_	
15-3	901-904	Mir	*[11]	*[11]	*[11]	*[11]	Informationsphase[11]	*[11]	*[11]	*[31]	Paraphrasieren[31]	*[31]	*[31]	
15-4	905-908	ist	*[11]	*[11]	*[11]	*[11]	Informationsphase[11]	*[11]	*[11]	*[31]	Paraphrasieren[31]	*[31]	*[31]	
15-5	909-912	das	*[11]	*[11]	*[11]	*[11]	Informationsphase[11]	*[11]	*[11]	*[31]	Paraphrasieren[31]	*[31]	*[31]	
15-6	913-920	genauso	*[11]	*[11]	*[11]	*[11]	Informationsphase[11]	*[11]	*[11]	*[31]	Paraphrasieren[31]	*[31]	*[31]	
15-7	921-932	aufgefallen	*[11]	*[11]	*[11]	*[11]	Informationsphase[11]	*[11]	*[11]	*[31]	Paraphrasieren[31]	*[31]	*[31]	
15-8	932-933	.	*[11]	*[11]	*[11]	*[11]	Informationsphase[11]	*[11]	*[11]	*[31]	Paraphrasieren[31]	*[31]	*[31]	

#Text=L: Der Julian ist ein sehr intelligenter Schüler.
16-1	934-935	L	*[11]	*[11]	*[11]	*[11]	Informationsphase[11]	*[11]	*[11]	_	_	_	_	
16-2	935-936	:	*[11]	*[11]	*[11]	*[11]	Informationsphase[11]	*[11]	*[11]	_	_	_	_	
